name	x	y	z	size	group	hemisphere	type	tal.x	tal.y	tal.z	wb.region	ind.region	stein.region
LTS5	-72.1049	-23.5211	-11.8523582939206	-999	LTS	L	strip	-68.8971	-23.7417	-6.36993	Left STG superior temporal gyrus	middletemporal	n/a
LTS6	-70.2745	-18.5997	-3.6100087808794	-999	LTS	L	strip	-69.2495	-21.6484	3.33504	Left STG superior temporal gyrus	superiortemporal	n/a
LTS7	-71.0214	-18.9579	7.8934363076655	-999	LTS	L	strip	-71.9128	-19.9553	12.5822	n/a	superiortemporal	n/a
LTS8	-70.3515	-16.2254	18.0189649530835	-999	LTS	L	strip	-76.5162	-16.8328	20.6991	n/a	postcentral	n/a
LID1	-34.9383	16.1656	-13.9386886321136	-999	LID	L	depth	-33.8101	11.2983	-11.9122	Left AIns anterior insula	insula	n/a
LID2	-34.6816	10.6599	-9.2147269287185	-999	LID	L	depth	-32.3885	6.50681	-7.40398	Left Cerebral White Matter	insula	n/a
LID3	-33.1426	5.36967	-5.12182970769523	-999	LID	L	depth	-30.537	2.181	-2.90485	Left Cerebral White Matter	insula	n/a
LID4	-33.025	0.351782	-1.26118695660313	-999	LID	L	depth	-30.0354	-2.13488	1.81194	Left Cerebral White Matter	insula	n/a
LID5	-31.4763	-4.2793	1.32660127358536	-999	LID	L	depth	-28.6948	-6.88024	5.44022	Left Cerebral White Matter	insula	n/a
LID6	-30.1346	-8.72885	5.90392113240652	-999	LID	L	depth	-28.1931	-11.1828	10.4226	Left Cerebral White Matter	insula	n/a
LID7	-29.2858	-13.2575	9.53196886439319	-999	LID	L	depth	-27.7723	-15.4597	14.1196	Left Cerebral White Matter	insula	n/a
LID8	-27.5883	-17.4261	13.8827123649444	-999	LID	L	depth	-26.4911	-18.8052	17.801	Left Cerebral White Matter	insula	n/a
LID9	-26.3163	-22.6472	19.4866857662506	-999	LID	L	depth	-25.9696	-23.5744	22.7657	Left Cerebral White Matter	insula	n/a
LID10	-25.7713	-27.5781	23.9882618071675	-999	LID	L	depth	-25.5488	-27.8513	26.4625	Left Cerebral White Matter	insula	n/a
LID11	-23.6413	-32.4376	30.7519010054152	-999	LID	L	depth	-23.7368	-31.2234	31.404	Left Cerebral White Matter	superiorparietal	n/a
LID12	-22.7551	-38.0011	38.6954750794613	-999	LID	L	depth	-23.2352	-35.526	36.3864	Left Cerebral White Matter	superiorparietal	n/a
RID1	38.1376	9.06888	-12.910628111748	-999	RID	R	depth	38.5439	6.43629	-13.4267	Right AIns anterior insula	insula	n/a
RID2	37.2452	4.31905	-10.4462039111691	-999	RID	R	depth	37.1649	2.1477	-9.93882	Right AIns anterior insula	insula	n/a
RID3	38.0563	-0.345478	-5.25322439162372	-999	RID	R	depth	36.7666	-2.17388	-5.32346	Right PIns posterior insula	insula	n/a
RID4	38.114	-6.0441	-2.91848277759178	-999	RID	R	depth	35.8574	-6.92979	-1.87295	Right Cerebral White Matter	insula	n/a
RID5	38.3905	-11.1519	1.10438078972996	-999	RID	R	depth	35.4591	-11.241	2.94944	Right Cerebral White Matter	insula	n/a
RID6	36.8963	-15.4529	3.66282942620166	-999	RID	R	depth	34.9801	-15.516	6.69734	Right PIns posterior insula	insula	n/a
RID7	35.0407	-21.2224	6.26948415755977	-999	RID	R	depth	34.0708	-20.2566	10.453	Right PIns posterior insula	insula	n/a
RID8	35.0214	-27.7029	9.79196997968424	-999	RID	R	depth	33.5917	-24.5315	14.2008	Right Cerebral White Matter	insula	n/a
RID9	34.8256	-35.0011	13.9324801772071	-999	RID	R	depth	33.1934	-28.8322	19.2342	Right Cerebral White Matter	supramarginal	n/a
RID10	34.3717	-40.729	18.6498562876546	-999	RID	R	depth	32.2843	-33.5728	22.9898	Right Cerebral White Matter	supramarginal	n/a
RID11	34.5285	-44.7575	26.2456843586807	-999	RID	R	depth	32.7859	-37.8754	27.9722	Right Cerebral White Matter	superiorparietal	n/a
RID12	33.2939	-45.6139	36.7866475315768	-999	RID	R	depth	32.3481	-41.2428	33.0409	Right Cerebral White Matter	superiorparietal	n/a
RTS1	58.2423	4.43776	-41.13616692809	-999	RTS	R	strip	51.6967	-2.91572	-32.0556	n/a	middletemporal	n/a
RTS2	62.9099	-3.35057	-34.4992315581475	-999	RTS	R	strip	57.2699	-6.37799	-25.3661	n/a	middletemporal	n/a
RTS3	69.3928	-9.70947	-24.3536458624289	-999	RTS	R	strip	63.3145	-8.47302	-17.4835	Right STG superior temporal gyrus	middletemporal	n/a
RTS4	68.737	-6.57842	-8.44849934272935	-999	RTS	R	strip	67.1687	-11.9632	-9.52681	Right STG superior temporal gyrus	superiortemporal	n/a
RTS5	69.1867	-16.6664	1.64761757672978	-999	RTS	R	strip	67.9326	-16.8468	-1.44995	Right STG superior temporal gyrus	superiortemporal	n/a
RTS6	70.6998	-22.7096	7.6976581792223	-999	RTS	R	strip	67.8181	-20.3281	8.54266	Right STG superior temporal gyrus	superiortemporal	n/a
RTS7	68.454	-31.3754	14.6816848947501	-999	RTS	R	strip	71.6127	-22.3814	17.2916	n/a	supramarginal	n/a
RTS8	68.3747	-35.7215	24.1429705212332	-999	RTS	R	strip	77.1463	-24.8794	24.6355	n/a	supramarginal	n/a
LOFD1	-15.1463	33.8254	-26.3064953716133	-999	LOFD	L	depth	-13.1815	29.699	-21.8925	Left Cerebral White Matter	lateralorbitofrontal	n/a
LOFD2	-15.8607	33.4853	-19.3513674193442	-999	LOFD	L	depth	-14.2477	30.5091	-17.0982	Left Cerebral White Matter	lateralorbitofrontal	n/a
LOFD3	-15.374	34.0074	-13.9034393778296	-999	LOFD	L	depth	-13.9839	31.7832	-12.3596	Left Cerebral White Matter	medialorbitofrontal	n/a
LOFD4	-14.7363	34.5489	-7.50131035508114	-999	LOFD	L	depth	-14.559	33.4943	-6.38622	Left Cerebral White Matter	medialorbitofrontal	n/a
LOFD5	-16.5604	33.635	1.49693336782633	-999	LOFD	L	depth	-15.0335	34.7193	0.983062	Left Cerebral White Matter	rostralanteriorcingulate	n/a
LOFD6	-18.6498	34.0378	7.99722535068216	-999	LOFD	L	depth	-16.0998	35.5525	6.23672	Left Cerebral White Matter	rostralanteriorcingulate	n/a
LOFD7	-19.5703	35.134	16.9826292529623	-999	LOFD	L	depth	-16.6353	36.3589	12.7502	Left Cerebral White Matter	rostralmiddlefrontal	n/a
LOFD8	-18.1814	36.5269	23.6891510088423	-999	LOFD	L	depth	-16.4111	38.5892	17.9806	Left Cerebral White Matter	rostralmiddlefrontal	n/a
LOFD9	-17.5462	36.4179	30.0197096864177	-999	LOFD	L	depth	-17.0274	39.4216	23.2087	Left Cerebral White Matter	superiorfrontal	n/a
LOFD10	-17.3793	37.1533	38.2611700507592	-999	LOFD	L	depth	-18.0327	40.6955	29.7654	Left Cerebral White Matter	superiorfrontal	n/a
LOFD11	-18.1282	38.0687	45.0007038944624	-999	LOFD	L	depth	-18.6489	41.5279	34.9936	Left Cerebral White Matter	superiorfrontal	n/a
LOFD12	-18.8247	37.0747	51.1887348181938	-999	LOFD	L	depth	-19.1036	42.3086	42.7925	Left SFG superior frontal gyrus	superiorfrontal	n/a
ROFD1	15.6711	30.1982	-27.2916404994547	-999	ROFD	R	depth	15.3232	24.0797	-24.7015	Right Cerebral White Matter	lateralorbitofrontal	n/a
ROFD2	16.7151	31.3216	-23.1825102238445	-999	ROFD	R	depth	16.4473	26.2851	-19.9811	Right Cerebral White Matter	lateralorbitofrontal	n/a
ROFD3	16.1461	32.0055	-16.6847297431365	-999	ROFD	R	depth	16.7523	28.4608	-14.0401	Right Cerebral White Matter	lateralorbitofrontal	n/a
ROFD4	16.6392	31.5354	-10.1469960284704	-999	ROFD	R	depth	17.0359	29.2685	-9.31558	Right Cerebral White Matter	medialorbitofrontal	n/a
ROFD5	16.5329	31.3124	-3.79983968008406	-999	ROFD	R	depth	17.3196	30.0761	-4.59106	Right Cerebral White Matter	medialorbitofrontal	n/a
ROFD6	16.1886	33.3118	6.58096005740653	-999	ROFD	R	depth	17.7054	32.2404	2.91694	Right Cerebral White Matter	superiorfrontal	n/a
ROFD7	16.6502	32.9359	15.0274659636762	-999	ROFD	R	depth	18.0698	33.0449	9.37961	Right Cerebral White Matter	superiorfrontal	n/a
ROFD8	17.8646	32.9779	21.6174350235177	-999	ROFD	R	depth	19.2335	34.34	14.5236	Right Cerebral White Matter	superiorfrontal	n/a
ROFD9	17.5289	31.437	27.7327193333689	-999	ROFD	R	depth	19.5979	35.1446	20.9862	Right Cerebral White Matter	superiorfrontal	n/a
ROFD10	16.7054	31.8859	33.0703001805609	-999	ROFD	R	depth	19.8222	37.3748	26.2165	Right Cerebral White Matter	superiorfrontal	n/a
ROFD11	18.1409	30.5714	39.3364910868249	-999	ROFD	R	depth	20.1058	38.2052	31.3937	Right SFG superior frontal gyrus	superiorfrontal	n/a
ROFD12	19.2074	31.104	45.623899241834	-999	ROFD	R	depth	20.4107	40.4096	37.9094	Right Cerebral White Matter	superiorfrontal	n/a
LFS1	-56.0275	43.3196	-4.39495035509357	-999	LFS	L	strip	-46.831	49.9103	-5.43711	Left MFG middle frontal gyrus	rostralmiddlefrontal	n/a
LFS2	-55.7877	37.7118	9.89349941397462	-999	LFS	L	strip	-51.1005	41.4046	-0.613096	Left MFG middle frontal gyrus	rostralmiddlefrontal	n/a
LFS3	-60.519	31.133	6.16643847914517	-999	LFS	L	strip	-54.9811	32.471	3.16142	Left PrG precentral gyrus	parstriangularis	n/a
LFS4	-61.7748	24.1849	4.76766420712269	-999	LFS	L	strip	-57.5117	23.5346	6.85959	Left PrG precentral gyrus	parstriangularis	n/a
LFS5	-63.866	11.94	6.63992869192998	-999	LFS	L	strip	-58.7534	14.1543	9.17811	Left PrG precentral gyrus	parsopercularis	n/a
LFS6	-66.9607	8.79304	12.8911653627827	-999	LFS	L	strip	-60.3446	4.28267	12.7899	Left Cerebral White Matter	precentral	n/a
LFS7	-67.6287	-3.13503	8.99470636807233	-999	LFS	L	strip	-62.9379	-6.93544	13.8287	Left SMG supramarginal gyrus	postcentral	n/a
LFS8	-69.4243	-10.3128	15.2229995026869	-999	LFS	L	strip	-69.0009	-14.3625	12.6165	n/a	superiortemporal	n/a
RFS1	27.9716	17.7153	63.8614434112655	-999	RFS	R	strip	35.8843	27.0058	52.0492	n/a	superiorfrontal	n/a
RFS2	36.8307	12.8551	59.2190427450684	-999	RFS	R	strip	44.0599	21.4404	48.8074	n/a	caudalmiddlefrontal	n/a
RFS3	48.1182	8.39953	50.4591701030624	-999	RFS	R	strip	51.2944	14.9697	44.2957	Right PrG precentral gyrus	caudalmiddlefrontal	n/a
RFS4	57.5148	4.50665	45.0956297100657	-999	RFS	R	strip	56.6878	7.59506	38.5649	Right PoG postcentral gyrus	precentral	n/a
RFS5	60.9189	-5.5123	38.0575399121636	-999	RFS	R	strip	60.7909	-1.17656	32.8574	Right PoG postcentral gyrus	postcentral	n/a
RFS6	66.4313	-15.0198	31.1630094879848	-999	RFS	R	strip	63.9741	-9.47966	27.2185	Right SMG supramarginal gyrus	postcentral	n/a
RFS7	70.2318	-21.8274	21.6416493330462	-999	RFS	R	strip	68.4874	-17.319	21.521	Right SMG supramarginal gyrus	supramarginal	n/a
RFS8	70.0139	-27.0362	15.2560166976405	-999	RFS	R	strip	74.6816	-22.3623	15.8279	n/a	supramarginal	n/a
