name	x	y	z	size	group	hemisphere	type	tal.x	tal.y	tal.z	wb.region	ind.region	stein.region
RQ5	21.9501	-19.8374	4.20313591948729	-999	RQ	R	depth	20.9413	-17.6339	7.87677	Right Thalamus Proper	n/a	n/a
RQ6	26.5308	-21.7578	4.28852167415492	-999	RQ	R	depth	25.5267	-19.7225	8.02016	Right Cerebral White Matter	insula	n/a
RQ7	29.2167	-23.9231	4.20077087789653	-999	RQ	R	depth	28.5683	-21.7903	8.06654	Right Cerebral White Matter	insula	n/a
RQ8	32.9421	-27.5783	3.65497786050775	-999	RQ	R	depth	32.6166	-24.8852	8.10367	Right Cerebral White Matter	insula	n/a
RQ9	37.2037	-30.1776	3.27033569339412	-999	RQ	R	depth	36.6761	-27.4735	8.1778	Right Cerebral White Matter	superiortemporal	n/a
RQ10	41.4305	-32.6118	3.18512169278596	-999	RQ	R	depth	40.7244	-30.5683	8.21494	Right Cerebral White Matter	superiortemporal	n/a
RQ11	44.0305	-33.7571	3.33887797512577	-999	RQ	R	depth	43.7662	-32.6362	8.26123	Right Cerebral White Matter	bankssts	n/a
RQ12	47.353	-34.2263	4.27988092770774	-999	RQ	R	depth	48.329	-35.738	8.33074	Right MTG middle temporal gyrus	bankssts	Right Middle Temporal Gyrus
RQ13	50.7875	-33.6927	6.1577357523241	-999	RQ	R	depth	52.3998	-37.8197	8.44184	Right Cerebral White Matter	bankssts	n/a
RQ14	53.9341	-35.0511	7.34983872051866	-999	RQ	R	depth	55.4828	-40.8681	7.66047	Right STG superior temporal gyrus	bankssts	n/a
RQ15	58.5283	-38.9429	7.41104312385134	-999	RQ	R	depth	59.5947	-43.9304	6.94382	Right STG superior temporal gyrus	bankssts	n/a
RQ16	61.7373	-43.2099	5.83769250511376	-999	RQ	R	depth	62.7639	-45.9332	5.48254	Right MTG middle temporal gyrus	bankssts	Right Middle Temporal Gyrus
LF1	-7.8253	61.1604	-25.5950213339522	-999	LF	L	depth	-5.68176	60.9378	-22.8216	Left MOrG medial orbital gyrus	lateralorbitofrontal	n/a
LF2	-10.1585	59.4066	-21.2485709179549	-999	LF	L	depth	-8.14447	59.7386	-18.8717	Left MOrG medial orbital gyrus	lateralorbitofrontal	n/a
LF3	-11.8158	57.7912	-17.8344051233728	-999	LF	L	depth	-9.51453	58.5611	-15.5512	Left Cerebral White Matter	medialorbitofrontal	n/a
LF4	-14.0129	55.8806	-13.4734677380614	-999	LF	L	depth	-10.9483	57.3478	-11.5421	Left Cerebral White Matter	rostralmiddlefrontal	n/a
LF5	-16.8512	53.9975	-10.5716324345642	-999	LF	L	depth	-13.4109	56.1487	-7.59215	Left Cerebral White Matter	medialorbitofrontal	n/a
LF6	-19.4117	53.5024	-7.17078882827363	-999	LF	L	depth	-14.9085	54.8994	-2.89452	Left Cerebral White Matter	rostralmiddlefrontal	n/a
LF7	-20.3485	54.0909	-2.30630686024046	-999	LF	L	depth	-16.3422	53.7043	1.47585	Left Cerebral White Matter	rostralmiddlefrontal	n/a
LF8	-20.164	53.4993	2.78282608573177	-999	LF	L	depth	-17.7123	52.5423	5.10622	Left Cerebral White Matter	rostralmiddlefrontal	n/a
LF9	-22.713	51.4612	8.42066905197097	-999	LF	L	depth	-20.7532	51.336	10.1471	Left Cerebral White Matter	rostralmiddlefrontal	n/a
LF10	-25.3181	50.176	13.1927735935443	-999	LF	L	depth	-22.1644	51.1546	14.6052	Left SFG superior frontal gyrus	rostralmiddlefrontal	n/a
LF11	-29.492	48.5853	17.0505117381845	-999	LF	L	depth	-23.5981	49.9601	18.9894	Left MFG middle frontal gyrus	rostralmiddlefrontal	n/a
LF12	-29.5518	46.4887	25.3000120838001	-999	LF	L	depth	-25.0319	48.7655	23.3735	Left SFG superior frontal gyrus	rostralmiddlefrontal	n/a
LF13	-28.6924	44.283	33.6597381216662	-999	LF	L	depth	-26.4019	47.6035	27.0039	n/a	rostralmiddlefrontal	n/a
LF14	-29.8621	42.7819	40.0080297499434	-999	LF	L	depth	-27.8994	46.3765	32.1419	Left MFG middle frontal gyrus	rostralmiddlefrontal	n/a
LF15	-30.8059	42.467	43.7927315809947	-999	LF	L	depth	-29.3105	46.1952	36.5999	Left MFG middle frontal gyrus	rostralmiddlefrontal	n/a
LF16	-31.1552	41.7684	47.6572373802356	-999	LF	L	depth	-30.7444	45.0007	40.9841	n/a	rostralmiddlefrontal	n/a
LX1	-6.02585	20.2211	23.1976851581793	-999	LX	L	depth	-5.39203	23.7382	21.3173	Left Cerebral White Matter	caudalanteriorcingulate	n/a
LX2	-8.43308	19.8168	24.1547093839988	-999	LX	L	depth	-7.57739	23.7007	22.6954	Left Cerebral White Matter	caudalanteriorcingulate	n/a
LX3	-12.6295	20.0641	23.5664189670551	-999	LX	L	depth	-11.6934	23.7563	22.4367	Left Cerebral White Matter	superiorfrontal	n/a
LX4	-15.441	19.5419	24.3715514821405	-999	LX	L	depth	-14.8665	22.752	22.9223	Left Cerebral White Matter	superiorfrontal	n/a
LX5	-18.7493	20.3193	25.5516028770192	-999	LX	L	depth	-19.0462	22.7748	23.4173	Left Cerebral White Matter	rostralmiddlefrontal	n/a
LX6	-21.4017	20.8285	27.5974930018876	-999	LX	L	depth	-22.775	22.7583	24.6984	Left Cerebral White Matter	rostralmiddlefrontal	n/a
LX7	-23.9524	21.2305	29.0578394856618	-999	LX	L	depth	-25.9257	22.7672	25.2581	Left Cerebral White Matter	rostralmiddlefrontal	n/a
LX8	-27.2636	20.7131	29.8143673297903	-999	LX	L	depth	-30.0642	21.8094	24.9253	Left Cerebral White Matter	caudalmiddlefrontal	n/a
LX9	-31.663	20.7632	33.8746565115387	-999	LX	L	depth	-33.3423	21.7532	26.9925	Left Cerebral White Matter	caudalmiddlefrontal	n/a
LX10	-36.0435	21.1388	35.4667505260403	-999	LX	L	depth	-37.4581	21.8086	26.7336	Left Cerebral White Matter	caudalmiddlefrontal	n/a
LX11	-40.0339	20.5968	37.4678145030862	-999	LX	L	depth	-40.6726	21.785	28.047	Left Cerebral White Matter	caudalmiddlefrontal	n/a
LX12	-44.4473	20.9621	37.3111563401872	-999	LX	L	depth	-45.3667	21.8149	28.5097	Left Cerebral White Matter	rostralmiddlefrontal	n/a
LX13	-47.2077	21.0966	37.6279561575362	-999	LX	L	depth	-48.5172	21.8239	29.0694	Left Cerebral White Matter	rostralmiddlefrontal	n/a
LX14	-49.8977	21.353	38.9087196258277	-999	LX	L	depth	-51.7316	21.8003	30.3828	Left MFG middle frontal gyrus	rostralmiddlefrontal	n/a
LX15	-53.9956	21.2785	38.5668733798521	-999	LX	L	depth	-55.9112	21.8231	30.8777	n/a	rostralmiddlefrontal	n/a
LX16	-56.7721	20.9778	39.0282105072617	-999	LX	L	depth	-58.0967	21.7857	32.2559	n/a	rostralmiddlefrontal	n/a
LY1	-6.53435	-10.324	29.0127203167973	-999	LY	L	depth	-5.65432	-5.98273	26.7769	Left Cerebral White Matter	n/a	n/a
LY2	-10.1119	-9.62279	30.570412398197	-999	LY	L	depth	-8.86862	-6.00628	28.0903	Left Cerebral White Matter	n/a	n/a
LY3	-14.2392	-10.0508	30.9711733836196	-999	LY	L	depth	-13.0709	-6.99663	28.5113	Left Cerebral White Matter	posteriorcingulate	n/a
LY4	-18.1183	-9.79881	31.0888254164882	-999	LY	L	depth	-17.2505	-6.97381	29.0062	Left Cerebral White Matter	posteriorcingulate	n/a
LY5	-21.0111	-9.82483	32.1692859267521	-999	LY	L	depth	-20.4649	-6.99735	30.3196	Left Cerebral White Matter	posteriorcingulate	n/a
LY6	-25.4429	-9.77361	32.0422195218117	-999	LY	L	depth	-25.159	-6.96761	30.7824	Left Cerebral White Matter	precentral	n/a
LY7	-29.7652	-9.67692	33.0729359610261	-999	LY	L	depth	-29.4023	-6.97732	32.0311	Left Cerebral White Matter	precentral	n/a
LY8	-33.9949	-9.98326	33.3792191445519	-999	LY	L	depth	-33.6045	-7.96767	32.4521	Left Cerebral White Matter	precentral	n/a
LY9	-38.0997	-8.63992	34.7998210912376	-999	LY	L	depth	-37.8478	-7.97736	33.7009	Left Cerebral White Matter	precentral	n/a
LY10	-41.9202	-6.85768	35.5488850429181	-999	LY	L	depth	-42.0275	-7.95453	34.1958	Left Cerebral White Matter	precentral	n/a
LY11	-45.0797	-5.68163	35.3414781116519	-999	LY	L	depth	-45.6289	-7.9061	33.9692	Left Cerebral White Matter	precentral	n/a
LY12	-49.0586	-4.6185	35.8913100913973	-999	LY	L	depth	-49.8086	-7.88328	34.4642	Left Cerebral White Matter	precentral	n/a
LY13	-53.2031	-4.00278	37.4267460472525	-999	LY	L	depth	-54.0518	-7.89298	35.713	Left Cerebral White Matter	precentral	n/a
LY14	-57.4899	-3.89131	37.8331430231442	-999	LY	L	depth	-58.2315	-7.87015	36.2079	Left PrG precentral gyrus	precentral	n/a
LY15	-62.2593	-5.21561	38.4824638250615	-999	LY	L	depth	-62.4748	-7.87991	37.4566	Left PoG postcentral gyrus	postcentral	n/a
LY16	-64.2676	-5.7015	38.0318636166483	-999	LY	L	depth	-64.5329	-7.8522	37.3272	n/a	postcentral	n/a
LZ1	-29.9293	-35.2823	31.1716151917756	-999	LZ	L	depth	-30.109	-35.885	30.6786	Left Cerebral White Matter	superiorparietal	n/a
LZ2	-34.2465	-34.122	30.7461456166279	-999	LZ	L	depth	-34.3524	-35.8948	31.9274	Left Cerebral White Matter	superiorparietal	n/a
LZ3	-37.7623	-34.2705	30.0939769999145	-999	LZ	L	depth	-37.5256	-36.899	32.4131	Left Cerebral White Matter	supramarginal	n/a
LZ4	-42.1029	-34.2891	28.3668793402694	-999	LZ	L	depth	-41.6641	-37.8568	32.0803	Left Cerebral White Matter	supramarginal	n/a
LZ5	-46.0728	-33.5973	27.6866539333513	-999	LZ	L	depth	-46.3581	-37.8269	32.543	Left Cerebral White Matter	supramarginal	n/a
LZ6	-49.2354	-34.0123	30.2079185089834	-999	LZ	L	depth	-50.624	-38.8499	33.7178	Left Cerebral White Matter	supramarginal	n/a
LZ7	-52.9117	-34.1865	31.0712350100374	-999	LZ	L	depth	-53.7747	-38.8409	34.2774	Left Cerebral White Matter	supramarginal	n/a
LZ8	-59.108	-36.4662	33.1185245742864	-999	LZ	L	depth	-58.0406	-39.8637	35.4522	Left Cerebral White Matter	supramarginal	n/a
