name	x	y	z	size	group	hemisphere	type	tal.x	tal.y	tal.z	wb.region	ind.region	stein.region
LP1_1	-32.8974	-22.022	16.5320756790925	-999	LP	L	depth	-31.0025	-19.0381	15.7749	Left PO parietal operculum	insula	n/a
LP1_2	-35.4073	-21.5779	17.1149869235987	-999	LP	L	depth	-33.1255	-18.6642	16.5816	Left PO parietal operculum	insula	n/a
LP1_3	-40.4326	-21.2708	17.2969699496352	-999	LP	L	depth	-37.9093	-17.8663	18.2093	Left Cerebral White Matter	postcentral	n/a
LP1_4	-44.4346	-20.3369	16.3795866710446	-999	LP	L	depth	-42.1846	-17.2925	19.0733	Left PO parietal operculum	supramarginal	n/a
LP1_5	-47.4752	-18.9843	15.4585621420243	-999	LP	L	depth	-45.4132	-16.9928	19.1593	Left PO parietal operculum	postcentral	n/a
LP1_6	-50.7444	-17.1457	16.0077228285955	-999	LP	L	depth	-48.5827	-16.3448	20.744	Left SMG supramarginal gyrus	postcentral	n/a
LP1_7	-56.4849	-16.837	18.9716288829904	-999	LP	L	depth	-52.858	-15.771	21.608	Left SMG supramarginal gyrus	postcentral	n/a
LP1_8	-60.986	-17.7003	22.1711180589065	-999	LP	L	depth	-56.057	-15.2972	22.4433	Left SMG supramarginal gyrus	supramarginal	n/a
LP1_9	-66.2722	-21.0813	26.470096061791	-999	LP	L	depth	-60.9142	-15.6007	24.2695	Left SMG supramarginal gyrus	supramarginal	n/a
LP1_10	-69.0531	-21.3494	27.5500397560512	-999	LP	L	depth	-64.1428	-15.3009	24.3554	n/a	supramarginal	n/a
LP2_1	-27.3937	-34.7101	18.7999655196996	-999	LP	L	depth	-26.4871	-32.0003	16.315	Left Cerebral White Matter	insula	n/a
LP2_2	-31.3951	-33.2195	18.0894198713963	-999	LP	L	depth	-29.7157	-31.7006	16.4008	Left Cerebral White Matter	insula	n/a
LP2_3	-35.5979	-32.1447	17.4921044097394	-999	LP	L	depth	-34.0206	-31.3009	16.5155	Left PT planum temporale	supramarginal	n/a
LP2_4	-37.8956	-32.5135	17.5290521605768	-999	LP	L	depth	-37.2491	-31.0011	16.6014	Left Cerebral White Matter	supramarginal	n/a
LP2_5	-41.5328	-34.8898	19.2783880987108	-999	LP	L	depth	-42.1653	-31.6528	16.9286	Left PO parietal operculum	supramarginal	n/a
LP2_6	-45.4123	-33.7307	20.1577110255655	-999	LP	L	depth	-46.4701	-31.2531	17.0432	Left Cerebral White Matter	supramarginal	n/a
LP2_7	-48.7809	-32.6928	20.5280194815268	-999	LP	L	depth	-49.6987	-30.9534	17.1291	Left Cerebral White Matter	supramarginal	n/a
LP2_8	-53.6681	-30.6873	20.9588633579256	-999	LP	L	depth	-53.9303	-29.4523	17.0453	Left Cerebral White Matter	supramarginal	n/a
LP2_9	-57.554	-30.2583	22.8734686389082	-999	LP	L	depth	-57.1588	-29.1525	17.1313	Left Cerebral White Matter	supramarginal	n/a
LP2_10	-63.8281	-30.0867	23.0025251884777	-999	LP	L	depth	-62.0017	-28.7029	17.2602	Left SMG supramarginal gyrus	supramarginal	n/a
LP2_11	-67.9771	-31.3409	22.2961231342038	-999	LP	L	depth	-65.3332	-29.6786	16.7949	Left SMG supramarginal gyrus	supramarginal	n/a
LP2_12	-72.3601	-32.1372	21.8012579698736	-999	LP	L	depth	-69.638	-29.2788	16.9096	n/a	supramarginal	n/a
LP3_1	-0.612705	-34.8545	30.3975645187929	-999	LP	L	depth	-0.665872	-29.8828	24.9876	Right PCgG posterior cingulate gyrus	isthmuscingulate	n/a
LP3_2	-4.34792	-34.648	30.9567051242911	-999	LP	L	depth	-3.89448	-29.5829	25.0736	Left PCgG posterior cingulate gyrus	isthmuscingulate	n/a
