onset	duration	sample	trial_type	response_time	stim_file	item_name	serialpos	list	test	answer	experiment	session	subject
0.0	18.208	23207	SESS_START	n/a	n/a	n/a	-999	-999	[0, 0, 0]	n/a	FR1	0	R1111M
18.208	10.428	32311	COUNTDOWN_START	n/a	n/a	n/a	-999	-999	[0, 0, 0]	n/a	FR1	0	R1111M
28.636	3.709	37524	COUNTDOWN_END	n/a	n/a	n/a	-999	-999	[0, 0, 0]	n/a	FR1	0	R1111M
32.345	2.4	39379	PRACTICE_WORD	n/a	n/a	WATCH	1	-1	[0, 0, 0]	n/a	FR1	0	R1111M
34.745	2.5	40579	PRACTICE_WORD	n/a	n/a	RHINO	2	-1	[0, 0, 0]	n/a	FR1	0	R1111M
37.245	2.435	41829	PRACTICE_WORD	n/a	n/a	ATTIC	3	-1	[0, 0, 0]	n/a	FR1	0	R1111M
39.68	2.383	43046	PRACTICE_WORD	n/a	n/a	TONGUE	4	-1	[0, 0, 0]	n/a	FR1	0	R1111M
42.063	2.451	44238	PRACTICE_WORD	n/a	n/a	CHEST	5	-1	[0, 0, 0]	n/a	FR1	0	R1111M
44.514	2.467	45463	PRACTICE_WORD	n/a	n/a	COTTON	6	-1	[0, 0, 0]	n/a	FR1	0	R1111M
46.981	2.384	46696	PRACTICE_WORD	n/a	n/a	IRON	7	-1	[0, 0, 0]	n/a	FR1	0	R1111M
49.365	2.45	47888	PRACTICE_WORD	n/a	n/a	BEAM	8	-1	[0, 0, 0]	n/a	FR1	0	R1111M
51.815	2.4	49113	PRACTICE_WORD	n/a	n/a	WAGON	9	-1	[0, 0, 0]	n/a	FR1	0	R1111M
54.215	2.601	50313	PRACTICE_WORD	n/a	n/a	RING	10	-1	[0, 0, 0]	n/a	FR1	0	R1111M
56.816	2.534	51614	PRACTICE_WORD	n/a	n/a	FLOOD	11	-1	[0, 0, 0]	n/a	FR1	0	R1111M
59.35	1.617	52881	PRACTICE_WORD	n/a	n/a	CAMEL	12	-1	[0, 0, 0]	n/a	FR1	0	R1111M
60.967	0.001	53689	PRACTICE_DISTRACT_START	n/a	n/a	n/a	-999	-1	[0, 0, 0]	n/a	FR1	0	R1111M
60.968	0.016	53689	START	n/a	n/a	n/a	-999	-1	[-999, -999, -999]	n/a	FR1	0	R1111M
60.984	17.77	53697	PROB	17.77	n/a	n/a	-999	-1	[6, 9, 8]	19	FR1	0	R1111M
78.754	9.593	62582	PROB	9.593	n/a	n/a	-999	-1	[2, 5, 6]	13	FR1	0	R1111M
88.347	0.009	67378	STOP	n/a	n/a	n/a	-999	-1	[-999, -999, -999]	n/a	FR1	0	R1111M
88.356	0.585	67383	PRACTICE_DISTRACT_END	n/a	n/a	n/a	-999	-1	[0, 0, 0]	n/a	FR1	0	R1111M
88.941	30.515	67675	PRACTICE_REC_START	n/a	n/a	n/a	-999	-1	[0, 0, 0]	n/a	FR1	0	R1111M
119.456	22.294	82932	PRACTICE_REC_END	n/a	n/a	n/a	-999	-1	[0, 0, 0]	n/a	FR1	0	R1111M
141.75	0.0	94078	TRIAL	n/a	n/a	n/a	-999	1	[0, 0, 0]	n/a	FR1	0	R1111M
141.75	10.428	94078	COUNTDOWN_START	n/a	n/a	n/a	-999	1	[0, 0, 0]	n/a	FR1	0	R1111M
152.178	0.006	99292	COUNTDOWN_END	n/a	n/a	n/a	-999	1	[0, 0, 0]	n/a	FR1	0	R1111M
152.184	2.451	99295	ORIENT	n/a	n/a	n/a	-999	1	[0, 0, 0]	n/a	FR1	0	R1111M
154.635	2.617	100520	WORD	n/a	wordpools/wordpool_EN.txt	BEAR	1	1	[0, 0, 0]	n/a	FR1	0	R1111M
157.252	2.568	101829	WORD	n/a	wordpools/wordpool_EN.txt	WING	2	1	[0, 0, 0]	n/a	FR1	0	R1111M
159.82	2.433	103113	WORD	n/a	wordpools/wordpool_EN.txt	DOOR	3	1	[0, 0, 0]	n/a	FR1	0	R1111M
162.253	2.618	104329	WORD	n/a	wordpools/wordpool_EN.txt	PLANT	4	1	[0, 0, 0]	n/a	FR1	0	R1111M
164.871	2.517	105638	WORD	n/a	wordpools/wordpool_EN.txt	ROOT	5	1	[0, 0, 0]	n/a	FR1	0	R1111M
167.388	2.417	106897	WORD	n/a	wordpools/wordpool_EN.txt	LEAF	6	1	[0, 0, 0]	n/a	FR1	0	R1111M
169.805	2.534	108105	WORD	n/a	wordpools/wordpool_EN.txt	SNOW	7	1	[0, 0, 0]	n/a	FR1	0	R1111M
172.339	2.417	109372	WORD	n/a	wordpools/wordpool_EN.txt	BLOOM	8	1	[0, 0, 0]	n/a	FR1	0	R1111M
174.756	2.466	110580	WORD	n/a	wordpools/wordpool_EN.txt	STRAW	9	1	[0, 0, 0]	n/a	FR1	0	R1111M
177.222	2.618	111813	WORD	n/a	wordpools/wordpool_EN.txt	BUSH	10	1	[0, 0, 0]	n/a	FR1	0	R1111M
179.84	2.567	113122	WORD	n/a	wordpools/wordpool_EN.txt	BRANCH	11	1	[0, 0, 0]	n/a	FR1	0	R1111M
182.407	1.617	114406	WORD	n/a	wordpools/wordpool_EN.txt	TOY	12	1	[0, 0, 0]	n/a	FR1	0	R1111M
184.024	0.001	115214	DISTRACT_START	n/a	n/a	n/a	-999	1	[0, 0, 0]	n/a	FR1	0	R1111M
184.025	0.016	115215	START	n/a	n/a	n/a	-999	1	[-999, -999, -999]	n/a	FR1	0	R1111M
184.041	5.485	115223	PROB	5.485	n/a	n/a	-999	1	[6, 6, 6]	18	FR1	0	R1111M
189.526	9.051	117965	PROB	9.051	n/a	n/a	-999	1	[6, 3, 5]	14	FR1	0	R1111M
198.577	9.762	122490	PROB	9.762	n/a	n/a	-999	1	[7, 9, 8]	24	FR1	0	R1111M
208.339	0.007	127371	STOP	n/a	n/a	n/a	-999	1	[-999, -999, -999]	n/a	FR1	0	R1111M
208.346	1.084	127374	DISTRACT_END	n/a	n/a	n/a	-999	1	[0, 0, 0]	n/a	FR1	0	R1111M
