name	x	y	z	size	group	hemisphere	type	tal.x	tal.y	tal.z	wb.region	ind.region	stein.region
RA9	43.3321	-3.82362	-23.3111273428756	-999	RA	R	depth	45.3514	-7.39627	-14.9815	Right Cerebral White Matter	inferiortemporal	n/a
RA10	47.591	-3.58381	-22.2298523086694	-999	RA	R	depth	49.5936	-7.63609	-14.991	Right Cerebral White Matter	middletemporal	n/a
RA11	51.2928	-3.74673	-21.8359350637276	-999	RA	R	depth	52.775	-7.81605	-14.9982	Right Cerebral White Matter	middletemporal	n/a
RA12	57.4075	-3.711	-23.5111934235851	-999	RA	R	depth	57.5805	-7.06576	-15.0384	Right Cerebral White Matter	middletemporal	n/a
RA13	62.7878	-3.89744	-26.1016766044839	-999	RA	R	depth	61.7926	-7.32742	-15.7344	Right MTG middle temporal gyrus	middletemporal	Right Middle Temporal Gyrus
RA14	65.922	-4.13463	-25.9272735471687	-999	RA	R	depth	65.004	-7.48564	-15.0551	Right MTG middle temporal gyrus	middletemporal	Right Middle Temporal Gyrus
RM1	28.5415	-20.9334	-15.8450232364161	-999	RM	R	depth	28.6846	-22.5725	-7.60773	Right Hippocampus	n/a	Right DG
RM2	31.8028	-21.1346	-15.9895686010055	-999	RM	R	depth	31.866	-22.7523	-7.61496	Right Hippocampus	n/a	Right DG
RM3	35.7129	-20.8713	-15.7047864967739	-999	RM	R	depth	35.5778	-22.9623	-7.62329	Right Hippocampus	n/a	Right DG
RM4	40.1655	-20.5388	-14.0226174405047	-999	RM	R	depth	39.8796	-23.1588	-6.2597	Right Cerebral White Matter	n/a	n/a
RM5	43.6202	-20.1086	-13.5932947244769	-999	RM	R	depth	43.0611	-23.3387	-6.26686	Right Cerebral White Matter	n/a	n/a
RM6	47.6993	-19.5411	-13.3196491485894	-999	RM	R	depth	47.3033	-23.5787	-6.27637	Right Cerebral White Matter	middletemporal	n/a
RM7	50.6515	-19.2241	-13.0928610836707	-999	RM	R	depth	50.4848	-23.7586	-6.28353	Right Cerebral White Matter	middletemporal	n/a
RM8	54.9097	-17.97	-12.6841766943972	-999	RM	R	depth	54.7598	-22.9784	-6.32251	Right Cerebral White Matter	middletemporal	n/a
RM9	58.7301	-17.9151	-10.8948919831464	-999	RM	R	depth	58.5016	-23.1665	-5.64431	Right Cerebral White Matter	middletemporal	n/a
RM10	62.7536	-18.2957	-11.1120810735413	-999	RM	R	depth	62.7436	-23.4065	-5.65384	Right MTG middle temporal gyrus	middletemporal	Right Middle Temporal Gyrus
RM11	66.0739	-18.9575	-12.2970558383638	-999	RM	R	depth	65.9252	-23.5864	-5.66099	Right MTG middle temporal gyrus	middletemporal	Right Middle Temporal Gyrus
RM12	71.2679	-19.6613	-11.51252912164	-999	RM	R	depth	71.2875	-23.8429	-4.2998	Right MTG middle temporal gyrus	middletemporal	Right Middle Temporal Gyrus
RP1	28.2687	-27.8576	-7.51140096750333	-999	RP	R	depth	27.7083	-28.9266	-0.548462	Right Hippocampus	n/a	Right DG
RP2	30.0189	-29.233	-8.45863540848227	-999	RP	R	depth	29.7665	-30.0885	-1.21031	Right Hippocampus	n/a	Right DG
RP3	34.7776	-30.359	-8.73256979120847	-999	RP	R	depth	34.5059	-31.3785	-1.19157	Right Hippocampus	n/a	Right CA1
RP4	38.7463	-30.7416	-7.99606936825102	-999	RP	R	depth	37.6545	-32.5787	-1.16926	Right Cerebral White Matter	n/a	n/a
RP5	44.3412	-30.7386	-6.77811938783211	-999	RP	R	depth	41.8634	-33.8388	-1.14934	Right Cerebral White Matter	n/a	n/a
RP6	47.691	-31.5021	-6.61847698333912	-999	RP	R	depth	45.012	-35.0389	-1.12703	Right Cerebral White Matter	middletemporal	n/a
RP7	50.938	-32.9065	-8.18616921971635	-999	RP	R	depth	49.2211	-36.299	-1.10709	Right Cerebral White Matter	middletemporal	n/a
RP8	53.7388	-33.1703	-9.49424770192067	-999	RP	R	depth	52.4027	-36.479	-1.11424	Right Cerebral White Matter	middletemporal	n/a
RP9	59.4526	-34.993	-11.3592961327045	-999	RP	R	depth	57.1419	-37.769	-1.09551	Right MTG middle temporal gyrus	middletemporal	Right Middle Temporal Gyrus
RP10	63.4094	-35.9564	-10.8614742842092	-999	RP	R	depth	60.3204	-38.9474	-0.386657	Right MTG middle temporal gyrus	middletemporal	Right Middle Temporal Gyrus
RP11	66.8687	-35.6695	-10.7119863874243	-999	RP	R	depth	63.502	-39.1274	-0.393798	Right MTG middle temporal gyrus	middletemporal	Right Middle Temporal Gyrus
RP12	71.433	-37.0802	-9.30684397178207	-999	RP	R	depth	67.7111	-40.3875	-0.373874	Right MTG middle temporal gyrus	middletemporal	Right Middle Temporal Gyrus
RO1	2.20319	37.1922	-11.5882454055083	-999	RO	R	depth	2.72727	36.3642	-2.32881	Right ACgG anterior cingulate gyrus	rostralanteriorcingulate	Right ACg
RO2	4.40103	37.4177	-11.6627123273948	-999	RO	R	depth	4.84832	36.2442	-2.33357	Right ACgG anterior cingulate gyrus	rostralanteriorcingulate	Right ACg
RO3	8.85014	38.0621	-11.8109860706017	-999	RO	R	depth	9.09037	36.0042	-2.34309	Right MSFG superior frontal gyrus medial segment	rostralanteriorcingulate	n/a
RO4	13.9912	38.8816	-11.2728950046292	-999	RO	R	depth	13.8957	36.7545	-2.38328	Right Cerebral White Matter	rostralanteriorcingulate	n/a
RO5	17.1507	38.0137	-9.12033560897007	-999	RO	R	depth	17.137	36.6219	-0.939831	Right Cerebral White Matter	lateralorbitofrontal	n/a
RO6	20.7946	38.1772	-8.29694469436941	-999	RO	R	depth	21.412	37.4022	-0.97882	Right Cerebral White Matter	lateralorbitofrontal	n/a
RO7	23.7143	37.4598	-7.89970422224924	-999	RO	R	depth	24.5936	37.2221	-0.987494	Right Cerebral White Matter	lateralorbitofrontal	n/a
RO8	28.7712	37.2614	-8.59008058440238	-999	RO	R	depth	28.8686	38.0023	-1.02647	Right Cerebral White Matter	lateralorbitofrontal	n/a
RO9	32.6631	37.624	-7.91215073027109	-999	RO	R	depth	32.0801	37.8473	-0.283289	Right Cerebral White Matter	lateralorbitofrontal	n/a
RO10	37.757	39.412	-7.40514195387683	-999	RO	R	depth	36.8853	38.5977	-0.323724	Right Cerebral White Matter	parstriangularis	n/a
RO11	40.5837	39.4182	-7.70123342733193	-999	RO	R	depth	40.0669	38.4175	-0.332394	Right Cerebral White Matter	parstriangularis	n/a
RO12	44.9835	40.8046	-6.8723730143647	-999	RO	R	depth	44.4018	39.2479	1.13237	Right Cerebral White Matter	parstriangularis	n/a
RO13	48.0272	40.9825	-7.39913422456132	-999	RO	R	depth	47.5834	39.0677	1.12368	Right Cerebral White Matter	parstriangularis	n/a
RO14	51.0781	41.5589	-6.96769111580898	-999	RO	R	depth	50.8277	39.933	1.83946	Right OrIFG orbital part of the inferior frontal gyrus	parstriangularis	n/a
RO15	55.3945	40.8973	-6.73522087366847	-999	RO	R	depth	56.1633	40.6533	1.79759	Right TrIFG triangular part of the inferior frontal gyrus	parstriangularis	n/a
RO16	60.3034	40.1171	-5.40606590124706	-999	RO	R	depth	60.9954	40.4332	3.28831	n/a	parstriangularis	n/a
RC1	-6.55798	15.4984	20.8492249491009	-999	RC	L	depth	-5.26451	17.8951	26.7516	Left Cerebral White Matter	n/a	n/a
RC2	-2.97593	16.1541	21.0133228710843	-999	RC	L	depth	-2.02009	18.7603	27.4673	Left Cerebral White Matter	n/a	n/a
RC3	2.28228	16.63	22.7464158766094	-999	RC	R	depth	2.34463	19.6155	29.6839	Right MCgG middle cingulate gyrus	caudalanteriorcingulate	Right MCg
RC4	4.68116	16.4676	23.3779389445307	-999	RC	R	depth	4.49553	19.5205	30.4301	Right MCgG middle cingulate gyrus	caudalanteriorcingulate	Right MCg
