name	x	y	z	size	group	hemisphere	type	ind.region	stein.region
LPHD1	-16.6291	-15.2594	14.4281845777157	-999	LPHD	L	depth	insula	n/a
LPHD2	-17.9375	-15.8232	21.6897405495978	-999	LPHD	L	depth	posteriorcingulate	n/a
LPHD3	-18.975	-16.1294	28.400755167355	-999	LPHD	L	depth	posteriorcingulate	n/a
LPHD4	-19.5422	-17.4994	34.9979264491693	-999	LPHD	L	depth	superiorfrontal	n/a
LPHD5	-21.0526	-18.3858	42.5968230294226	-999	LPHD	L	depth	superiorfrontal	n/a
LPHD6	-22.1968	-20.0668	50.8433941230421	-999	LPHD	L	depth	precentral	n/a
LPHD7	-22.9044	-21.5021	58.5852193611544	-999	LPHD	L	depth	precentral	n/a
LPHD8	-23.7255	-22.488	65.4322245656284	-999	LPHD	L	depth	precentral	n/a
LPHD9	-24.4711	-24.2184	71.4605330520562	-999	LPHD	L	depth	precentral	n/a
LPHD10	-25.3496	-24.4242	75.685784142287	-999	LPHD	L	depth	precentral	n/a
LLHD1	-19.5965	-11.8696	17.8864368983736	-999	LLHD	L	depth	insula	n/a
LLHD2	-20.6237	-10.764	21.9440297988636	-999	LLHD	L	depth	insula	n/a
LLHD3	-21.9524	-9.09755	26.6650577210329	-999	LLHD	L	depth	precentral	n/a
LLHD4	-23.2246	-8.00737	31.9964656549312	-999	LLHD	L	depth	precentral	n/a
LLHD5	-24.9379	-6.67108	38.8404541486006	-999	LLHD	L	depth	precentral	n/a
LLHD6	-25.6047	-5.79332	44.7355924771375	-999	LLHD	L	depth	caudalmiddlefrontal	n/a
LLHD7	-25.292	-5.31191	49.923062797571	-999	LLHD	L	depth	caudalmiddlefrontal	n/a
LLHD8	-28.0836	-5.39595	56.2977492408827	-999	LLHD	L	depth	caudalmiddlefrontal	n/a
LLHD9	-32.3985	-1.72724	58.7996133106637	-999	LLHD	L	depth	caudalmiddlefrontal	n/a
LLHD10	-34.6934	1.53051	61.0890941986424	-999	LLHD	L	depth	caudalmiddlefrontal	n/a
LAD1	-19.1546	-2.82233	-20.7619753803402	-999	LAD	L	depth	insula	Left Amy
LAD2	-23.8225	-2.57264	-22.2481676740719	-999	LAD	L	depth	insula	Left Amy
