name	x	y	z	size	group	hemisphere	type	tal.x	tal.y	tal.z	wb.region	ind.region	stein.region
RG10	45.2172	-41.8897	-2.59860147005242	-999	RG	R	depth	50.8482	-33.913	-0.993632	Right Cerebral White Matter	middletemporal	n/a
RG11	45.0808	-43.6273	-0.493926981968024	-999	RG	R	depth	50.5608	-35.48	1.04903	Right Cerebral White Matter	middletemporal	n/a
RG12	43.8016	-45.4631	2.1298213285216	-999	RG	R	depth	49.1441	-37.1366	3.76813	Right Cerebral White Matter	middletemporal	n/a
RG13	44.3159	-47.4635	5.08927038274747	-999	RG	R	depth	48.762	-39.5392	6.63586	Right Cerebral White Matter	middletemporal	n/a
RG14	43.6922	-49.6441	7.56275198952696	-999	RG	R	depth	47.3702	-41.4695	9.10755	Right Cerebral White Matter	middletemporal	n/a
RG15	44.4552	-51.4071	9.80190700602308	-999	RG	R	depth	47.0829	-43.0272	11.3368	Right Cerebral White Matter	middletemporal	n/a
RG16	42.801	-56.2054	12.711648872468	-999	RG	R	depth	45.5211	-44.9707	15.3966	Right Cerebral White Matter	middletemporal	n/a
RS1	7.72574	-45.7812	29.0150131705155	-999	RS	R	depth	8.8594	-37.9546	26.1399	Right Cerebral White Matter	lingual	n/a
RS2	9.48196	-45.1517	29.3474259420874	-999	RS	R	depth	10.3946	-37.4749	26.8884	Right Cerebral White Matter	pericalcarine	n/a
RS3	12.6701	-42.9556	31.4206122076622	-999	RS	R	depth	13.3897	-35.6838	29.3349	Right Cerebral White Matter	precuneus	n/a
RS4	15.7853	-42.1584	30.42169712729	-999	RS	R	depth	16.6053	-34.4341	29.5602	Right Cerebral White Matter	precuneus	n/a
RS5	17.5593	-40.7699	31.9196295401824	-999	RS	R	depth	19.0719	-32.6181	31.9683	Right Cerebral White Matter	precuneus	n/a
RS6	19.569	-40.2352	31.0952367835345	-999	RS	R	depth	21.183	-31.7408	32.436	Right Cerebral White Matter	precuneus	n/a
RS7	22.108	-39.7913	32.0348385034138	-999	RS	R	depth	24.2283	-30.5041	34.2494	Right Cerebral White Matter	precuneus	n/a
RS8	24.5282	-39.632	33.045651065051	-999	RS	R	depth	26.7703	-29.5199	35.7079	Right Cerebral White Matter	precuneus	n/a
RS9	27.7258	-38.9618	33.3646250075222	-999	RS	R	depth	29.9355	-27.7155	36.5663	Right Cerebral White Matter	inferiorparietal	n/a
RS10	30.1016	-38.5089	34.9675351433533	-999	RS	R	depth	32.4524	-26.454	38.3414	Right Cerebral White Matter	inferiorparietal	n/a
RS11	31.7378	-36.7025	35.9691426188954	-999	RS	R	depth	34.5608	-24.5999	39.1229	Right Cerebral White Matter	inferiorparietal	n/a
RS12	34.4367	-35.4535	39.1160094522462	-999	RS	R	depth	37.606	-23.3633	40.9362	Right SMG supramarginal gyrus	inferiorparietal	n/a
RS13	37.0846	-33.5774	42.2891571133827	-999	RS	R	depth	40.2429	-21.5341	41.7562	Right SPL superior parietal lobule	inferiorparietal	n/a
RS14	40.0328	-32.0428	45.5234129709436	-999	RS	R	depth	43.2882	-20.2974	43.5698	Right Cerebral White Matter	inferiorparietal	n/a
RS15	42.7744	-29.5963	46.4091627791157	-999	RS	R	depth	46.4535	-18.4932	44.4282	Right SPL superior parietal lobule	inferiorparietal	n/a
RS16	44.9116	-27.1549	47.5855724185614	-999	RS	R	depth	49.0652	-16.3868	45.5646	n/a	inferiorparietal	n/a
RT1	8.03427	-25.2466	36.6757655094246	-999	RT	R	depth	10.1138	-15.4421	36.0146	Right Cerebral White Matter	isthmuscingulate	n/a
RT2	10.6721	-25.5663	36.8089205118349	-999	RT	R	depth	13.2846	-15.5916	36.2453	Right Cerebral White Matter	isthmuscingulate	n/a
RT3	13.6711	-26.0862	37.4972380694529	-999	RT	R	depth	17.5123	-15.7909	36.5529	Right Cerebral White Matter	precuneus	n/a
RT4	15.7079	-26.3814	37.9080590331223	-999	RT	R	depth	20.1546	-15.9155	36.7451	Right Cerebral White Matter	precuneus	n/a
RT5	19.8446	-27.2591	39.829786687402	-999	RT	R	depth	24.2373	-16.4052	38.3244	Right Cerebral White Matter	precuneus	n/a
RT6	22.7687	-27.5278	39.9209128743332	-999	RT	R	depth	26.8796	-16.5299	38.5166	Right Cerebral White Matter	precuneus	n/a
RT7	26.1653	-27.9376	39.9787307904546	-999	RT	R	depth	30.0504	-16.6793	38.7473	Right Cerebral White Matter	precuneus	n/a
RT8	29.9452	-28.3054	39.9052840373461	-999	RT	R	depth	33.7496	-16.8538	39.0164	Right Cerebral White Matter	inferiorparietal	n/a
RT9	33.1701	-27.3941	41.268286885629	-999	RT	R	depth	36.8451	-16.1716	40.1968	Right Cerebral White Matter	inferiorparietal	n/a
RT10	37.0459	-27.167	41.3500872100123	-999	RT	R	depth	40.5444	-16.346	40.4659	Right Cerebral White Matter	inferiorparietal	n/a
RT11	40.3155	-27.7597	41.9747028289503	-999	RT	R	depth	43.6677	-16.918	41.0159	Right SMG supramarginal gyrus	inferiorparietal	n/a
RT12	43.408	-26.9538	43.4591472171434	-999	RT	R	depth	47.3168	-16.538	41.9181	Right SMG supramarginal gyrus	inferiorparietal	n/a
RT13	46.6552	-26.5483	44.284318020814	-999	RT	R	depth	51.5444	-16.7373	42.2256	Right SMG supramarginal gyrus	inferiorparietal	n/a
RT14	48.8582	-25.9478	45.3841194951899	-999	RT	R	depth	54.665	-16.3323	43.0895	Right SMG supramarginal gyrus	inferiorparietal	n/a
RT15	50.8029	-27.1007	45.998392641766	-999	RT	R	depth	57.2125	-17.3018	43.9202	Right SMG supramarginal gyrus	inferiorparietal	n/a
RT16	53.9823	-28.9564	46.2724822363708	-999	RT	R	depth	61.4402	-17.5012	44.2277	Right SMG supramarginal gyrus	inferiorparietal	n/a
RQ1	7.27917	-64.7951	36.0977754544408	-999	RQ	R	depth	7.53692	-51.7366	34.4508	Right Cerebral White Matter	pericalcarine	n/a
RQ2	9.3549	-63.7216	35.8493435692423	-999	RQ	R	depth	9.21708	-50.9665	33.9277	Right Cerebral White Matter	pericalcarine	n/a
RQ3	13.5768	-61.6311	35.175236948396	-999	RQ	R	depth	13.5369	-49.3441	33.9106	Right Cerebral White Matter	pericalcarine	n/a
RQ4	15.952	-60.12	33.9055314917816	-999	RQ	R	depth	16.8026	-48.6488	33.5029	Right Cerebral White Matter	pericalcarine	n/a
RQ5	18.0956	-57.6079	31.9920635621253	-999	RQ	R	depth	19.6346	-47.0836	32.4181	Right Cerebral White Matter	lingual	n/a
RQ6	20.7343	-56.3781	31.0807727339803	-999	RQ	R	depth	22.85	-45.8338	32.6434	Right Cerebral White Matter	lingual	n/a
RQ7	23.7315	-54.9387	29.0566835496198	-999	RQ	R	depth	25.682	-44.2686	31.5588	Right Cerebral White Matter	lingual	n/a
RQ8	27.9986	-54.8132	27.5010477478195	-999	RQ	R	depth	28.9477	-43.5733	31.151	Right Cerebral White Matter	lingual	n/a
RQ9	32.6815	-54.1885	25.6344926193166	-999	RQ	R	depth	32.2607	-42.4554	30.4239	Right Cerebral White Matter	bankssts	n/a
RQ10	36.2319	-53.6503	24.9893864917533	-999	RQ	R	depth	34.9477	-41.1806	30.6108	Right Cerebral White Matter	bankssts	n/a
RQ11	39.4459	-52.9945	23.548050391659	-999	RQ	R	depth	38.3081	-39.6404	29.5645	Right Cerebral White Matter	bankssts	n/a
RQ12	42.5782	-53.4136	22.9087124390674	-999	RQ	R	depth	42.1023	-38.9701	29.1953	Right AnG angular gyrus	bankssts	n/a
RQ13	44.9739	-52.9408	23.1720559062717	-999	RQ	R	depth	45.34	-37.0206	29.4179	Right Cerebral White Matter	bankssts	n/a
RQ14	46.7789	-51.9117	22.9516049305262	-999	RQ	R	depth	48.1721	-35.4554	28.3332	Right AnG angular gyrus	inferiorparietal	n/a
RQ15	49.6877	-51.8905	23.6455991385147	-999	RQ	R	depth	52.4947	-34.8098	28.0023	Right AnG angular gyrus	inferiorparietal	n/a
RQ16	51.3126	-50.6236	23.2839219402902	-999	RQ	R	depth	54.7983	-33.2198	26.8791	Right AnG angular gyrus	inferiorparietal	n/a
RF1	20.2092	-8.11091	-27.1643135896372	-999	RF	R	depth	24.2897	-5.38963	-21.7424	Right Hippocampus	entorhinal	n/a
RF2	21.5063	-8.07228	-28.5254607267995	-999	RF	R	depth	26.0202	-5.16903	-22.7993	Right Hippocampus	entorhinal	n/a
RF3	25.5149	-8.63336	-28.5754872968244	-999	RF	R	depth	30.3427	-4.5222	-23.1043	Right Cerebral White Matter	entorhinal	n/a
RF4	28.3652	-9.59446	-28.6552896300089	-999	RF	R	depth	32.985	-4.64763	-22.9282	Right Cerebral White Matter	entorhinal	n/a
RF5	32.9841	-10.1703	-30.2949478241373	-999	RF	R	depth	37.3076	-4.0008	-23.2332	Right Cerebral White Matter	insula	n/a
RF6	35.1562	-10.4795	-31.3090273827215	-999	RF	R	depth	40.0475	-4.25405	-23.9262	Right Cerebral White Matter	insula	n/a
RF7	37.9518	-9.53291	-31.2748059815955	-999	RF	R	depth	43.3131	-3.55701	-24.3017	Right Cerebral White Matter	insula	n/a
RF8	42.0309	-7.90486	-31.1342859297542	-999	RF	R	depth	47.1072	-2.88517	-24.6419	Right Cerebral White Matter	insula	n/a
RF9	46.969	-6.59466	-31.866083862753	-999	RF	R	depth	50.423	-2.73974	-25.593	Right Cerebral White Matter	superiortemporal	n/a
RF10	53.1871	-4.67988	-32.0078277928904	-999	RF	R	depth	53.6886	-2.04279	-25.9685	n/a	superiortemporal	n/a
RF11	58.6859	-4.92869	-31.9736476088652	-999	RF	R	depth	57.3878	-2.21833	-25.7219	n/a	superiortemporal	n/a
RF12	62.305	-5.20874	-33.6732828826355	-999	RF	R	depth	60.7287	-2.34879	-26.9611	n/a	middletemporal	n/a
LG1	-32.8966	-45.4428	-15.3232305454955	-999	LG	L	depth	-32.1837	-44.2868	-5.21588	Left FuG fusiform gyrus	fusiform	n/a
LG2	-35.0524	-44.6083	-13.9800306911044	-999	LG	L	depth	-34.9516	-42.7824	-3.95252	Left Cerebral White Matter	fusiform	n/a
LG3	-37.0108	-45.506	-13.5135408462505	-999	LG	L	depth	-38.2673	-42.9278	-3.00132	Left Cerebral White Matter	fusiform	n/a
LG4	-38.9332	-45.4562	-11.5159407651318	-999	LG	L	depth	-41.1299	-42.2709	-1.15119	Left Cerebral White Matter	fusiform	n/a
LG5	-41.4771	-45.7238	-10.8992335425663	-999	LG	L	depth	-44.4457	-42.4164	-0.199997	Left Cerebral White Matter	inferiortemporal	n/a
LG6	-44.277	-43.5568	-9.76555174930987	-999	LG	L	depth	-47.7168	-41.1627	0.740249	Left Cerebral White Matter	inferiortemporal	n/a
LG7	-46.8307	-42.9524	-9.20864752121734	-999	LG	L	depth	-50.4568	-40.9095	1.43326	Left Cerebral White Matter	inferiortemporal	n/a
LG8	-51.8551	-41.2211	-8.1357330082587	-999	LG	L	depth	-54.81	-39.3269	2.65008	Left Cerebral White Matter	middletemporal	n/a
LG9	-56.589	-40.9852	-4.82146586151292	-999	LG	L	depth	-57.6474	-38.9382	4.36253	Left Cerebral White Matter	middletemporal	n/a
LG10	-61.6101	-39.6947	-4.72937109182632	-999	LG	L	depth	-60.8935	-37.9571	5.08149	Left Cerebral White Matter	middletemporal	n/a
LG11	-66.3672	-38.8197	-3.88297216344033	-999	LG	L	depth	-63.731	-37.5684	6.79394	Left MTG middle temporal gyrus	middletemporal	n/a
LG12	-70.3405	-38.9699	-2.4453830832813	-999	LG	L	depth	-67.0468	-37.7093	7.8348	Left MTG middle temporal gyrus	middletemporal	n/a
LS1	-11.2952	-43.7282	30.7667219344316	-999	LS	L	depth	-8.51709	-35.7974	29.6686	Left Cerebral White Matter	isthmuscingulate	n/a
LS2	-13.487	-43.0397	31.0100666757645	-999	LS	L	depth	-10.776	-35.9882	30.7863	Left Cerebral White Matter	isthmuscingulate	n/a
LS3	-16.2179	-41.9793	31.0303724318386	-999	LS	L	depth	-13.5884	-35.8768	32.1823	Left Cerebral White Matter	isthmuscingulate	n/a
LS4	-19.0888	-40.1151	30.5658226171913	-999	LS	L	depth	-16.8595	-34.6184	33.2177	Left Cerebral White Matter	precuneus	n/a
LS5	-22.9288	-39.8555	30.4341737897719	-999	LS	L	depth	-21.2322	-34.7094	34.1817	Left Cerebral White Matter	precuneus	n/a
LS6	-24.4433	-38.9738	31.0444841619529	-999	LS	L	depth	-22.893	-33.803	35.0161	Left Cerebral White Matter	superiorparietal	n/a
LS7	-29.0924	-37.9791	31.8656962653288	-999	LS	L	depth	-27.2684	-32.9172	36.2939	Left Cerebral White Matter	supramarginal	n/a
LS8	-32.1793	-38.115	32.3805541150376	-999	LS	L	depth	-30.0557	-33.083	37.3732	Left Cerebral White Matter	supramarginal	n/a
LS9	-37.0666	-36.2306	32.8219371335379	-999	LS	L	depth	-34.4088	-31.4975	38.6485	Left Cerebral White Matter	supramarginal	n/a
LS10	-39.5023	-36.1419	33.7466845398698	-999	LS	L	depth	-36.6677	-31.6884	39.7662	Left Cerebral White Matter	supramarginal	n/a
LS11	-42.1403	-34.8901	34.3327859989767	-999	LS	L	depth	-39.3602	-31.0091	40.2071	Left Cerebral White Matter	supramarginal	n/a
LS12	-45.3152	-34.4245	36.6450441447365	-999	LS	L	depth	-42.7513	-30.3185	42.1976	Left Cerebral White Matter	supramarginal	n/a
LS13	-48.7007	-33.2421	37.6212423092091	-999	LS	L	depth	-46.5509	-29.0352	43.1947	Left Cerebral White Matter	supramarginal	n/a
LS14	-52.2958	-33.2676	37.8036616371849	-999	LS	L	depth	-49.8667	-29.176	44.2356	Left Cerebral White Matter	supramarginal	n/a
LS15	-55.8402	-32.9965	37.5862738946369	-999	LS	L	depth	-52.5592	-28.497	44.6765	Left Cerebral White Matter	supramarginal	n/a
LS16	-59.0584	-33.9975	40.1008735218167	-999	LS	L	depth	-55.9502	-27.8061	46.667	Left SMG supramarginal gyrus	supramarginal	n/a
LQ1	-6.71816	-65.9154	50.3683294188667	-999	LQ	L	depth	-4.24705	-53.7713	49.293	Left Cerebral White Matter	precuneus	n/a
LQ2	-10.1521	-63.9465	50.613958553416	-999	LQ	L	depth	-7.39823	-51.9453	49.3735	Left Cerebral White Matter	precuneus	n/a
LQ3	-12.8856	-61.9032	50.8162952122547	-999	LQ	L	depth	-9.99583	-50.4212	49.1759	Left Cerebral White Matter	superiorparietal	n/a
LQ4	-15.6327	-59.2752	51.1386959535255	-999	LQ	L	depth	-13.1721	-48.318	49.573	Left Cerebral White Matter	superiorparietal	n/a
LQ5	-17.6575	-57.3799	50.3448723421671	-999	LQ	L	depth	-15.7697	-46.7941	49.3753	Left Cerebral White Matter	superiorparietal	n/a
LQ6	-20.2434	-55.2972	49.7911843889753	-999	LQ	L	depth	-18.921	-44.9681	49.4558	Left Cerebral White Matter	superiorparietal	n/a
LQ7	-23.968	-53.3102	49.5283629509055	-999	LQ	L	depth	-23.1541	-42.8149	49.776	Left Cerebral White Matter	superiorparietal	n/a
LQ8	-25.1565	-52.0389	49.4538272443474	-999	LQ	L	depth	-24.6949	-41.3408	49.6553	Left Cerebral White Matter	superiorparietal	n/a
LQ9	-28.9266	-50.8679	50.1886547298132	-999	LQ	L	depth	-27.9436	-39.3828	50.6881	Left Cerebral White Matter	superiorparietal	n/a
LQ10	-33.3921	-49.35	49.3435200464462	-999	LQ	L	depth	-31.6483	-37.2546	51.0468	Left Cerebral White Matter	superiorparietal	n/a
LQ11	-36.2001	-48.8444	48.9236992851992	-999	LQ	L	depth	-33.8124	-36.6003	51.5261	Left Cerebral White Matter	superiorparietal	n/a
LQ12	-40.7349	-47.589	47.1912950434323	-999	LQ	L	depth	-36.9635	-34.7743	51.6066	Left Cerebral White Matter	superiorparietal	n/a
LQ13	-44.6385	-45.6617	46.2289156261948	-999	LQ	L	depth	-39.6114	-32.6959	52.0421	Left Cerebral White Matter	supramarginal	n/a
LQ14	-49.2526	-41.3123	45.2496347592215	-999	LQ	L	depth	-43.7943	-31.0973	51.7291	Left Cerebral White Matter	supramarginal	n/a
LQ15	-49.3503	-38.8732	47.0303413164529	-999	LQ	L	depth	-45.4103	-28.7916	52.5581	Left Cerebral White Matter	supramarginal	n/a
LQ16	-50.0498	-35.7437	48.321799137161	-999	LQ	L	depth	-48.5364	-27.2428	52.3217	Left Cerebral White Matter	supramarginal	n/a
LT1	-8.07199	-24.1917	37.190662139094	-999	LT	L	depth	-4.82815	-15.0347	36.2097	Left Cerebral White Matter	posteriorcingulate	n/a
LT2	-9.4844	-23.9008	36.9203470939427	-999	LT	L	depth	-6.41353	-14.9599	36.0944	Left Cerebral White Matter	posteriorcingulate	n/a
LT3	-12.9738	-21.8351	36.3415989207614	-999	LT	L	depth	-10.6216	-13.0841	36.0979	Left Cerebral White Matter	posteriorcingulate	n/a
LT4	-16.1221	-21.2696	35.7843209951015	-999	LT	L	depth	-14.3208	-12.9096	35.8288	Left Cerebral White Matter	posteriorcingulate	n/a
LT5	-19.0409	-19.8312	34.2039451613042	-999	LT	L	depth	-17.3968	-11.9152	34.9597	Left Cerebral White Matter	posteriorcingulate	n/a
LT6	-22.6478	-19.278	33.5297242476219	-999	LT	L	depth	-21.096	-11.7408	34.6905	Left Cerebral White Matter	posteriorcingulate	n/a
LT7	-27.2489	-17.2139	32.9959277752569	-999	LT	L	depth	-25.2791	-10.1422	34.3775	Left Cerebral White Matter	precentral	n/a
LT8	-30.5333	-16.9485	32.5465747994596	-999	LT	L	depth	-27.9214	-10.0176	34.1853	Left Cerebral White Matter	precentral	n/a
LT9	-34.6536	-16.7299	31.8982742749808	-999	LT	L	depth	-31.092	-9.86808	33.9546	Left Cerebral White Matter	precentral	n/a
LT10	-39.4255	-15.0482	30.9661187351664	-999	LT	L	depth	-35.2752	-8.26941	33.6417	Left Cerebral White Matter	precentral	n/a
LT11	-42.0426	-14.4651	30.6537903045019	-999	LT	L	depth	-37.9175	-8.14471	33.4494	Left Cerebral White Matter	postcentral	n/a
LT12	-44.9324	-13.0126	29.8441949809923	-999	LT	L	depth	-40.9933	-7.15038	32.5803	Left Cerebral White Matter	postcentral	n/a
LT13	-48.523	-12.5728	29.282056106531	-999	LT	L	depth	-44.7428	-6.42148	32.9441	Left Cerebral White Matter	postcentral	n/a
LT14	-51.7948	-10.0701	27.2197274699283	-999	LT	L	depth	-48.8756	-5.37732	31.9981	Left Cerebral White Matter	postcentral	n/a
LT15	-55.1068	-9.57073	28.060643140477	-999	LT	L	depth	-51.5932	-4.42104	32.7556	Left Cerebral White Matter	postcentral	n/a
LT16	-58.5074	-9.07229	27.5267554517572	-999	LT	L	depth	-54.6691	-3.42668	31.8864	Left Cerebral White Matter	postcentral	n/a
LE1	-24.1146	-2.32187	-32.4737832993421	-999	LE	L	depth	-22.4855	-2.09951	-22.2399	Left Cerebral White Matter	entorhinal	n/a
LE2	-26.4244	-2.18233	-32.7837481793465	-999	LE	L	depth	-25.7064	-1.39746	-21.8755	Left Cerebral White Matter	entorhinal	n/a
LE3	-28.7238	-1.81409	-32.8126468362239	-999	LE	L	depth	-28.9273	-0.695399	-21.5111	Left Ent entorhinal area	entorhinal	n/a
LE4	-31.6605	-1.96674	-33.6690412639475	-999	LE	L	depth	-32.6265	-0.519852	-21.7576	Left Ent entorhinal area	fusiform	n/a
LE5	-35.819	-0.770399	-31.9442009626287	-999	LE	L	depth	-35.8727	0.457992	-21.1052	Left Cerebral White Matter	entorhinal	n/a
LE6	-39.1015	0.284454	-30.2235049286991	-999	LE	L	depth	-38.5651	1.13503	-20.7056	Left Cerebral White Matter	entorhinal	n/a
LE7	-43.3825	2.78514	-28.948652903205	-999	LE	L	depth	-42.7481	2.73468	-20.9983	Left Cerebral White Matter	middletemporal	n/a
LE8	-45.6663	4.02839	-27.3570048756606	-999	LE	L	depth	-45.4406	3.41168	-20.5986	Left Cerebral White Matter	middletemporal	n/a
LE9	-48.3408	5.38428	-25.8489302839853	-999	LE	L	depth	-48.6616	4.11374	-20.2342	Left Cerebral White Matter	middletemporal	n/a
LE10	-52.0136	7.26282	-24.0609641702193	-999	LE	L	depth	-52.4359	5.11664	-19.617	Left MTG middle temporal gyrus	middletemporal	n/a
LE11	-56.3971	7.7965	-24.535290422084	-999	LE	L	depth	-56.6637	5.31729	-19.8988	Left MTG middle temporal gyrus	middletemporal	n/a
LE12	-59.7404	8.79074	-25.1347005276608	-999	LE	L	depth	-59.2613	6.84178	-20.0859	Left MTG middle temporal gyrus	middletemporal	n/a
LA1	-23.8375	2.18491	-24.3317955031691	-999	LA	L	depth	-22.0251	2.51866	-15.8249	Left Amygdala	entorhinal	Left Amy
LA2	-26.3979	1.31848	-25.4663534606697	-999	LA	L	depth	-25.1457	2.11753	-16.6121	Left Amygdala	entorhinal	Left Amy
LA3	-30.6951	-0.417205	-27.2710160027993	-999	LA	L	depth	-29.9215	0.66846	-17.2059	Left Amygdala	n/a	Left Amy
LA4	-35.8273	-1.5108	-29.3020707197787	-999	LA	L	depth	-35.1531	-0.607651	-18.4163	Left Cerebral White Matter	entorhinal	n/a
LA5	-40.3972	-1.70636	-28.9978245692386	-999	LA	L	depth	-39.8592	-0.93351	-19.309	Left Cerebral White Matter	inferiortemporal	n/a
LA6	-44.0902	-3.96542	-30.417550519782	-999	LA	L	depth	-44.5846	-2.93425	-20.4788	Left Cerebral White Matter	middletemporal	n/a
LA7	-48.6441	-5.62736	-29.9682598854873	-999	LA	L	depth	-49.914	-4.08248	-20.82	Left MTG middle temporal gyrus	inferiortemporal	n/a
LA8	-55.6848	-4.82466	-31.3095974679591	-999	LA	L	depth	-55.6769	-4.35818	-21.7833	Left MTG middle temporal gyrus	middletemporal	n/a
LC1	-30.8902	-8.12152	-23.3149334351789	-999	LC	L	depth	-30.1016	-6.68785	-13.0523	Left Hippocampus	n/a	Left CA1
LC2	-32.6126	-8.75746	-22.6815300787029	-999	LC	L	depth	-31.782	-7.46011	-12.5712	Left Hippocampus	n/a	Left CA1
LC3	-38.2513	-10.0173	-18.6044699110717	-999	LC	L	depth	-37.4013	-9.20009	-10.5875	Left Cerebral White Matter	n/a	n/a
LC4	-41.9743	-12.8332	-17.7468569986013	-999	LC	L	depth	-42.4421	-11.5168	-9.14417	Left Cerebral White Matter	n/a	n/a
LC5	-44.9534	-15.199	-17.4779352570518	-999	LC	L	depth	-46.3784	-13.4599	-7.92378	Left Cerebral White Matter	inferiortemporal	n/a
LC6	-51.3835	-16.0333	-16.1961378994223	-999	LC	L	depth	-51.928	-14.0767	-6.23877	Left Cerebral White Matter	middletemporal	n/a
LC7	-59.9662	-18.9673	-18.1313193191325	-999	LC	L	depth	-56.9213	-15.9696	-5.08887	Left Cerebral White Matter	middletemporal	n/a
LC8	-65.4833	-21.2544	-17.8458815568511	-999	LC	L	depth	-61.4336	-18.3112	-3.61036	Left MTG middle temporal gyrus	inferiortemporal	n/a
LD1	-33.3818	-23.5483	-13.2055753142684	-999	LD	L	depth	-34.2563	-22.0725	-4.40514	Left Hippocampus	n/a	Left DG
LD2	-35.3975	-24.2765	-12.6648729296437	-999	LD	L	depth	-36.4649	-22.8196	-3.95925	Left Hippocampus	n/a	Left CA1
LD3	-40.495	-23.6508	-13.1160378772117	-999	LD	L	depth	-41.2713	-22.0424	-3.70042	Left Cerebral White Matter	n/a	n/a
LD4	-46.3625	-23.4636	-13.0686627476007	-999	LD	L	depth	-47.2293	-22.0623	-2.92534	Left Cerebral White Matter	fusiform	n/a
LD5	-53.3502	-22.5865	-11.998239412042	-999	LD	L	depth	-52.7343	-21.2801	-1.25138	Left MTG middle temporal gyrus	inferiortemporal	n/a
LD6	-60.3004	-23.2353	-13.4737021233648	-999	LD	L	depth	-57.6354	-21.3502	-0.405762	Left Cerebral White Matter	middletemporal	n/a
LD7	-66.074	-23.4117	-13.7206965299657	-999	LD	L	depth	-62.4418	-20.573	-0.147007	Left MTG middle temporal gyrus	middletemporal	n/a
LD8	-71.8443	-22.7892	-10.7607047691317	-999	LD	L	depth	-68.881	-20.1441	0.299531	n/a	middletemporal	n/a
