name	x	y	z	size	group	hemisphere	type	ind.region	stein.region
LMPD1	-17.9613	-48.9453	47.3735711212975	6.183916	LMPD	L	depth	precuneus	n/a
LMPD2	-17.3316	-48.8561	50.0895204375456	6.183916	LMPD	L	depth	precuneus	n/a
LMPD3	-16.3807	-48.6616	53.4929366197256	6.183916	LMPD	L	depth	precuneus	n/a
LMPD4	-15.7937	-48.6685	56.8191747580039	6.183916	LMPD	L	depth	precuneus	n/a
LMPD5	-15.5861	-49.1304	60.7299631870431	6.183916	LMPD	L	depth	precuneus	n/a
LMPD6	-15.3391	-49.2248	63.3970533587231	6.183916	LMPD	L	depth	superiorparietal	n/a
LMPD7	-14.5753	-48.8237	66.8662535824348	6.183916	LMPD	L	depth	superiorparietal	n/a
LMPD8	-13.9097	-48.7608	70.7692451878253	6.183916	LMPD	L	depth	superiorparietal	n/a
LMPD9	-14.4664	-48.9625	74.0173689767364	6.183916	LMPD	L	depth	superiorparietal	n/a
LMPD10	-14.8915	-48.8912	78.2110217188926	6.183916	LMPD	L	depth	superiorparietal	n/a
LID1	-45.6349	-4.16962	-9.24713796544271	6.183916	LID	L	depth	insula	n/a
LID2	-43.41	-9.85991	-1.0996548018907	6.183916	LID	L	depth	insula	n/a
LID3	-40.7825	-10.6539	8.3642482702643	6.183916	LID	L	depth	insula	n/a
LID4	-38.7416	-13.2425	15.3261169430346	6.183916	LID	L	depth	insula	n/a
LID5	-36.1542	-19.0645	20.9084877443337	6.183916	LID	L	depth	insula	n/a
LID6	-35.0314	-26.2687	29.761282139861	6.183916	LID	L	depth	insula	n/a
LID7	-31.4876	-32.1903	36.9776795853626	6.183916	LID	L	depth	superiorparietal	n/a
LID8	-29.1145	-37.6235	45.9253384417788	6.183916	LID	L	depth	superiorparietal	n/a
LID9	-28.4324	-46.4926	53.9978565329725	6.183916	LID	L	depth	superiorparietal	n/a
LID10	-28.7024	-53.5574	62.1731115901433	6.183916	LID	L	depth	superiorparietal	n/a
LPOD1	-3.65805	-38.7853	22.5280233783431	6.183916	LPOD	L	depth	insula	n/a
LPOD2	-10.6712	-40.3436	23.9415514235461	6.183916	LPOD	L	depth	isthmuscingulate	n/a
LPOD3	-16.5898	-42.6882	25.8287000423865	6.183916	LPOD	L	depth	isthmuscingulate	n/a
LPOD4	-23.7901	-44.6877	26.2399822272883	6.183916	LPOD	L	depth	isthmuscingulate	n/a
LPOD6	-36.471	-46.1957	26.1273208725699	6.183916	LPOD	L	depth	inferiorparietal	n/a
LPOD7	-41.4683	-46.3819	26.1109661324565	6.183916	LPOD	L	depth	inferiorparietal	n/a
LPOD8	-45.8918	-46.6702	26.1830781918907	6.183916	LPOD	L	depth	supramarginal	n/a
LPOD9	-51.3502	-45.3839	27.5232465414988	6.183916	LPOD	L	depth	supramarginal	n/a
LPOD10	-59.2189	-45.1522	30.9331104118776	6.183916	LPOD	L	depth	supramarginal	n/a
LACD1	-7.56371	39.2221	2.6720890218736	6.183916	LACD	L	depth	rostralanteriorcingulate	Left ACg
LACD2	-12.9746	37.7131	2.91199043425765	6.183916	LACD	L	depth	insula	n/a
LACD3	-18.3997	38.014	3.27054298525485	6.183916	LACD	L	depth	rostralanteriorcingulate	n/a
LACD4	-24.2717	37.6662	4.19660246966081	6.183916	LACD	L	depth	rostralmiddlefrontal	n/a
LACD5	-30.9486	37.4544	4.35267167518325	6.183916	LACD	L	depth	rostralmiddlefrontal	n/a
LACD6	-36.5432	36.1671	4.56573137021211	6.183916	LACD	L	depth	rostralmiddlefrontal	n/a
LACD7	-42.7217	35.115	5.01660584647065	6.183916	LACD	L	depth	rostralmiddlefrontal	n/a
LACD8	-47.8381	36.9454	8.57757326837589	6.183916	LACD	L	depth	rostralmiddlefrontal	n/a
LACD9	-52.2417	38.643	12.2057095580476	6.183916	LACD	L	depth	rostralmiddlefrontal	n/a
LACD10	-56.1905	40.2256	13.3986457526123	6.183916	LACD	L	depth	rostralmiddlefrontal	n/a
LAHD1	-24.3376	0.955319	-30.1898135682198	6.183916	LAHD	L	depth	insula	n/a
LAHD2	-28.3754	-0.263204	-29.7883029582676	6.183916	LAHD	L	depth	insula	n/a
LAHD3	-33.1576	-1.59537	-31.1849499833744	6.183916	LAHD	L	depth	insula	n/a
LAHD4	-38.7657	-3.22976	-30.2164519449742	6.183916	LAHD	L	depth	insula	n/a
LAHD5	-43.7624	-4.7425	-27.8641495894615	6.183916	LAHD	L	depth	fusiform	n/a
LAHD6	-49.2523	-6.03656	-26.7547646261872	6.183916	LAHD	L	depth	middletemporal	Left MTG
LAHD7	-56.1946	-5.38007	-23.23058064995	6.183916	LAHD	L	depth	middletemporal	Left MTG
LAHD8	-62.2145	-4.90056	-22.0036771280414	6.183916	LAHD	L	depth	middletemporal	Left MTG
LAHD9	-66.4816	-5.75809	-21.8386840235414	6.183916	LAHD	L	depth	middletemporal	Left MTG
