name	x	y	z	size	group	hemisphere	type	tal.x	tal.y	tal.z	wb.region	ind.region	stein.region
LD1	-27.2582	-3.81189	-30.906784296422	-999	LD	L	depth	-31.2347	-0.964851	-29.6177	Left Cerebral White Matter	entorhinal	Left CA1
LD2	-29.8678	-2.38966	-32.4403006751912	-999	LD	L	depth	-34.7388	0.121993	-30.2251	Left Cerebral White Matter	entorhinal	Left PRC
LD3	-34.1974	-1.79177	-33.768641798195	-999	LD	L	depth	-38.1483	-0.080919	-30.0013	Left Cerebral White Matter	n/a	n/a
LD4	-45.4745	-0.650544	-37.0092857381294	-999	LD	L	depth	-43.3826	0.963553	-31.3912	Left ITG inferior temporal gyrus	inferiortemporal	n/a
LD5	-48.2469	-2.85673	-37.2830234861553	-999	LD	L	depth	-46.792	0.760753	-31.1675	Left ITG inferior temporal gyrus	inferiortemporal	n/a
LD6	-52.114	-2.8847	-36.4095581129874	-999	LD	L	depth	-51.4071	1.72082	-30.8059	Left MTG middle temporal gyrus	inferiortemporal	n/a
LD7	-55.1513	-2.03471	-35.0938879951168	-999	LD	L	depth	-54.8166	1.51806	-30.582	Left MTG middle temporal gyrus	middletemporal	n/a
LD8	-58.9821	-1.60723	-35.1321568939496	-999	LD	L	depth	-59.3877	1.30656	-31.178	n/a	middletemporal	n/a
LD9	-61.6049	-1.90058	-34.4012872629722	-999	LD	L	depth	-62.7972	1.10382	-30.9541	n/a	middletemporal	n/a
LD10	-65.0404	-0.73794	-34.3380525934439	-999	LD	L	depth	-66.8696	2.15678	-31.5242	n/a	middletemporal	n/a
LA1	-20.6943	-9.70639	-14.4617165007685	-999	LA	L	depth	-21.5299	-3.45107	-12.4195	Left Amygdala	n/a	n/a
LA2	-22.8959	-9.88095	-14.3393681039281	-999	LA	L	depth	-23.8029	-3.58634	-12.2703	Left Inf Lat Vent	n/a	n/a
LA3	-27.7887	-9.78481	-15.3943288814747	-999	LA	L	depth	-28.3742	-3.79773	-12.8664	Left Inf Lat Vent	n/a	n/a
LA4	-31.2203	-7.80215	-17.3149020269248	-999	LA	L	depth	-31.9385	-2.0365	-14.3368	Left Hippocampus	n/a	n/a
LA5	-35.9025	-7.57856	-17.317431271028	-999	LA	L	depth	-36.4844	-2.30697	-14.0382	Left Cerebral White Matter	n/a	n/a
LA6	-38.9996	-6.49378	-16.9859484561897	-999	LA	L	depth	-39.9631	-1.27919	-13.7512	Left Cerebral White Matter	superiortemporal	n/a
LA7	-42.8855	-6.57396	-18.5876925993058	-999	LA	L	depth	-45.1026	-1.52441	-14.3099	Left Cerebral White Matter	superiortemporal	n/a
LA8	-44.9842	-6.34059	-19.1965057293603	-999	LA	L	depth	-48.5814	-0.496634	-14.0229	Left Cerebral White Matter	superiortemporal	n/a
LA9	-49.3443	-7.75406	-20.9834215165463	-999	LA	L	depth	-53.1527	-0.708144	-14.6189	Left Cerebral White Matter	superiortemporal	n/a
LA10	-54.6493	-7.1254	-20.7580360316351	-999	LA	L	depth	-56.6315	0.319691	-14.3319	Left Cerebral White Matter	middletemporal	n/a
LA11	-61.8579	-6.68367	-22.4113107296158	-999	LA	L	depth	-61.2281	0.167306	-15.8224	Left Cerebral White Matter	middletemporal	n/a
LA12	-65.2503	-5.27266	-21.7627862075619	-999	LA	L	depth	-64.7069	1.19514	-15.5353	Left STG superior temporal gyrus	middletemporal	n/a
LS1	-46.2765	-8.61104	-4.82751144597796	-999	LS	L	depth	-47.0124	-1.42817	1.20748	Left PIns posterior insula	superiortemporal	n/a
LS2	-48.5864	-7.56353	-5.98946325638773	-999	LS	L	depth	-49.3801	-0.276691	0.466115	Left PP planum polare	superiortemporal	n/a
LS3	-52.643	-6.59898	-6.67395480628506	-999	LS	L	depth	-53.9954	0.685444	0.866683	Left Cerebral White Matter	superiortemporal	n/a
LS4	-55.4746	-5.19138	-8.44525076605692	-999	LS	L	depth	-57.525	1.82747	-0.71344	Left STG superior temporal gyrus	superiortemporal	n/a
LS5	-59.1685	-3.74527	-8.1974411285347	-999	LS	L	depth	-61.0039	2.85529	-0.42641	Left STG superior temporal gyrus	superiortemporal	n/a
LS6	-65.3635	-4.34411	-9.77621136655897	-999	LS	L	depth	-66.2127	3.84061	-0.9219	Left STG superior temporal gyrus	superiortemporal	n/a
LS7	-67.1279	-4.93148	-9.56755669499566	-999	LS	L	depth	-68.4856	3.70547	-0.772711	n/a	superiortemporal	n/a
LS8	-68.5687	-5.3069	-8.86711765184482	-999	LS	L	depth	-70.7586	3.57022	-0.623482	n/a	middletemporal	n/a
LB1	-30.3158	-16.0789	-15.1417802459981	-999	LB	L	depth	-31.3601	-10.331	-10.2749	Left Hippocampus	n/a	Left CA3
LB2	-32.5885	-15.7746	-15.0876813295711	-999	LB	L	depth	-33.6331	-10.4662	-10.1257	Left Hippocampus	n/a	Left CA2
LB3	-36.8199	-16.491	-15.7068744394785	-999	LB	L	depth	-38.1095	-11.9673	-9.89046	Left Hippocampus	n/a	n/a
