onset	duration	sample	trial_type	response_time	stim_file	item_name	serialpos	list	test	answer	experiment	session	subject
0.0	36.833	186028	SESS_START	n/a	n/a	n/a	-999	-999	[0, 0, 0]	n/a	FR1	1	R1129D
36.833	10.0	244957	COUNTDOWN_START	n/a	n/a	n/a	-999	-999	[0, 0, 0]	n/a	FR1	1	R1129D
47.261	3.925	261640	COUNTDOWN_END	n/a	n/a	n/a	-999	-999	[0, 0, 0]	n/a	FR1	1	R1129D
51.186	1.6	267920	PRACTICE_WORD	n/a	n/a	RING	1	-1	[0, 0, 0]	n/a	FR1	1	R1129D
53.752	1.6	272025	PRACTICE_WORD	n/a	n/a	WATCH	2	-1	[0, 0, 0]	n/a	FR1	1	R1129D
56.321	1.6	276135	PRACTICE_WORD	n/a	n/a	COTTON	3	-1	[0, 0, 0]	n/a	FR1	1	R1129D
58.903	1.6	280266	PRACTICE_WORD	n/a	n/a	WAGON	4	-1	[0, 0, 0]	n/a	FR1	1	R1129D
61.488	1.6	284402	PRACTICE_WORD	n/a	n/a	RHINO	5	-1	[0, 0, 0]	n/a	FR1	1	R1129D
63.871	1.6	288215	PRACTICE_WORD	n/a	n/a	CHEST	6	-1	[0, 0, 0]	n/a	FR1	1	R1129D
66.439	1.6	292323	PRACTICE_WORD	n/a	n/a	TONGUE	7	-1	[0, 0, 0]	n/a	FR1	1	R1129D
69.056	1.6	296510	PRACTICE_WORD	n/a	n/a	ATTIC	8	-1	[0, 0, 0]	n/a	FR1	1	R1129D
71.557	1.6	300511	PRACTICE_WORD	n/a	n/a	BEAM	9	-1	[0, 0, 0]	n/a	FR1	1	R1129D
74.174	1.6	304698	PRACTICE_WORD	n/a	n/a	CAMEL	10	-1	[0, 0, 0]	n/a	FR1	1	R1129D
76.558	1.6	308512	PRACTICE_WORD	n/a	n/a	IRON	11	-1	[0, 0, 0]	n/a	FR1	1	R1129D
78.974	1.6	312378	PRACTICE_WORD	n/a	n/a	FLOOD	12	-1	[0, 0, 0]	n/a	FR1	1	R1129D
80.575	0.0	314939	PRACTICE_DISTRACT_START	n/a	n/a	n/a	-999	-1	[0, 0, 0]	n/a	FR1	1	R1129D
80.575	0.017	314939	START	n/a	n/a	n/a	-999	-1	[-999, -999, -999]	n/a	FR1	1	R1129D
80.592	18.636	314966	PROB	18.606	n/a	n/a	-999	-1	[7, 7, 6]	20.0	FR1	1	R1129D
99.228	42.385	344782	PROB	42.385	n/a	n/a	-999	-1	[7, 9, 6]	22.0	FR1	1	R1129D
141.613	0.006	412594	STOP	n/a	n/a	n/a	-999	-1	[-999, -999, -999]	n/a	FR1	1	R1129D
