name	x	y	z	size	group	hemisphere	type	ind.region	stein.region
RATD12	66.0769	-5.91545	-21.8403535559808	-999	RATD	R	depth	superiortemporal	Right MTG
RPTD1	34.1089	-24.3202	-3.08500505703633	-999	RPTD	R	depth	insula	n/a
RPTD2	37.6454	-24.0438	-2.83759669451251	-999	RPTD	R	depth	superiortemporal	n/a
RPTD3	42.0911	-23.4132	-2.47121417277722	-999	RPTD	R	depth	superiortemporal	n/a
RPTD4	45.6142	-23.0241	-1.15766676026053	-999	RPTD	R	depth	superiortemporal	n/a
RPTD5	49.6771	-23.1474	0.462228843633104	-999	RPTD	R	depth	middletemporal	n/a
RPTD6	53.9401	-24.3733	2.1750104482985	-999	RPTD	R	depth	superiortemporal	n/a
RPTD7	58.3819	-24.4513	2.53543480410572	-999	RPTD	R	depth	superiortemporal	n/a
RPTD8	61.9691	-23.5375	3.02154310718213	-999	RPTD	R	depth	superiortemporal	n/a
RPTD9	65.6745	-24.2366	3.75517443146519	-999	RPTD	R	depth	superiortemporal	n/a
RPTD10	71.0451	-25.7043	2.95427843894644	-999	RPTD	R	depth	superiortemporal	n/a
RASRD1	48.8198	5.34112	-18.2799480584345	-999	RASRD	R	depth	insula	n/a
RASRD2	51.6447	4.65801	-14.4123327278345	-999	RASRD	R	depth	parsopercularis	n/a
RASRD3	54.558	3.2931	-12.2971699718546	-999	RASRD	R	depth	parsopercularis	n/a
RASRD4	57.6124	3.86917	-8.72358483221572	-999	RASRD	R	depth	parsopercularis	n/a
RASRD5	61.181	4.87165	-7.00343752071164	-999	RASRD	R	depth	superiortemporal	n/a
RASRD6	63.1896	6.03129	-6.30251192288559	-999	RASRD	R	depth	superiortemporal	n/a
RPRD1	26.3312	-45.2533	-11.5531952794744	-999	RPRD	R	depth	fusiform	n/a
RPRD2	29.7404	-45.1343	-11.9345784916759	-999	RPRD	R	depth	entorhinal	n/a
RPRD3	33.3866	-45.2802	-11.688147761789	-999	RPRD	R	depth	entorhinal	n/a
RPRD4	36.937	-44.7695	-10.8411233836754	-999	RPRD	R	depth	fusiform	n/a
RPRD5	40.767	-45.2131	-9.7808410469177	-999	RPRD	R	depth	inferiortemporal	n/a
RPRD6	45.0643	-44.7461	-8.36148920021057	-999	RPRD	R	depth	inferiortemporal	n/a
RPRD7	49.0719	-45.1971	-8.15723282662259	-999	RPRD	R	depth	middletemporal	n/a
RPRD8	54.3795	-45.3805	-7.30556958002465	-999	RPRD	R	depth	middletemporal	n/a
RPRD9	61.5976	-45.5981	-7.82654288965542	-999	RPRD	R	depth	middletemporal	n/a
RPRD10	66.1099	-45.106	-4.33982505569247	-999	RPRD	R	depth	middletemporal	n/a
RPRD11	69.9693	-45.7506	0.092067087603151	-999	RPRD	R	depth	middletemporal	Right MTG
RPRD12	72.8618	-45.8864	2.01749856253948	-999	RPRD	R	depth	middletemporal	n/a
RAGD1	33.2064	-37.6113	15.6712815551738	-999	RAGD	R	depth	insula	n/a
RAGD2	36.1828	-37.0195	15.7387051641652	-999	RAGD	R	depth	insula	n/a
RAGD3	40.829	-37.3913	14.0110873763417	-999	RAGD	R	depth	transversetemporal	n/a
RAGD4	45.6771	-36.424	12.2244512267716	-999	RAGD	R	depth	transversetemporal	n/a
RAGD5	50.3086	-35.4674	12.4480173387759	-999	RAGD	R	depth	transversetemporal	n/a
RAGD6	54.2487	-34.7611	12.6644368165459	-999	RAGD	R	depth	superiortemporal	n/a
RAGD7	58.5577	-34.8338	11.6916162375328	-999	RAGD	R	depth	superiortemporal	n/a
RAGD8	62.9409	-34.3992	11.4339724716751	-999	RAGD	R	depth	superiortemporal	n/a
RACD1	4.71921	37.4526	8.23672739447687	-999	RACD	R	depth	caudalanteriorcingulate	Right ACg
RACD2	7.17359	36.806	10.4157923294261	-999	RACD	R	depth	caudalanteriorcingulate	Right ACg
RACD3	11.0143	36.2817	13.7873952387153	-999	RACD	R	depth	caudalanteriorcingulate	n/a
RACD4	14.0866	35.0328	14.9970981651927	-999	RACD	R	depth	superiorfrontal	n/a
RACD5	17.5619	34.709	17.5195032686598	-999	RACD	R	depth	superiorfrontal	n/a
RACD6	20.8841	33.8192	19.1760078138333	-999	RACD	R	depth	superiorfrontal	n/a
RACD7	24.857	32.4872	21.7613157182303	-999	RACD	R	depth	superiorfrontal	n/a
RACD8	28.8068	31.6438	24.2065099655087	-999	RACD	R	depth	caudalmiddlefrontal	n/a
RACD9	33.3658	31.8623	27.8439128543049	-999	RACD	R	depth	caudalmiddlefrontal	n/a
RACD10	36.8642	33.2683	31.1661904189263	-999	RACD	R	depth	caudalmiddlefrontal	n/a
RACD11	40.4984	34.8365	31.3767101791786	-999	RACD	R	depth	caudalmiddlefrontal	n/a
RACD12	43.4125	34.7844	33.0505342855884	-999	RACD	R	depth	caudalmiddlefrontal	n/a
RID1	39.412	-0.513767	-19.8746884441933	-999	RID	R	depth	insula	n/a
RID2	38.2581	-0.93036	-15.0050453533662	-999	RID	R	depth	insula	n/a
RID3	37.3361	-2.45266	-6.12310842267129	-999	RID	R	depth	insula	n/a
RID4	37.6631	-4.49038	-0.47777358622499	-999	RID	R	depth	insula	n/a
RID5	37.8144	-4.27612	4.94872547700434	-999	RID	R	depth	insula	n/a
RID6	37.9155	-4.84832	9.39516414213006	-999	RID	R	depth	insula	n/a
RID7	37.937	-6.61956	14.2933478905244	-999	RID	R	depth	insula	n/a
RID8	38.5532	-8.88949	19.9789335185564	-999	RID	R	depth	insula	n/a
RID9	38.9032	-9.46759	25.981312615355	-999	RID	R	depth	insula	n/a
RID10	39.3437	-8.83117	32.3466568144099	-999	RID	R	depth	postcentral	n/a
RID11	38.8624	-7.10834	37.2877788390737	-999	RID	R	depth	postcentral	n/a
RID12	38.6571	-6.04331	41.2961285626606	-999	RID	R	depth	postcentral	n/a
RID13	39.1387	-6.571	44.9878337241276	-999	RID	R	depth	postcentral	n/a
RID14	39.4783	-7.03186	48.6399065580032	-999	RID	R	depth	postcentral	n/a
RID15	39.8004	-8.66597	53.730949568846	-999	RID	R	depth	postcentral	n/a
RID16	40.8588	-13.1222	57.9170145088992	-999	RID	R	depth	postcentral	n/a
RPID1	41.9054	-14.2183	-9.40871956130088	-999	RPID	R	depth	superiortemporal	n/a
RPID2	41.3808	-16.036	-3.18578898649903	-999	RPID	R	depth	superiortemporal	n/a
RPID3	40.8496	-19.5879	2.03602434410219	-999	RPID	R	depth	superiortemporal	n/a
RPID4	38.596	-20.7621	7.31322852210193	-999	RPID	R	depth	superiortemporal	n/a
RPID5	37.8359	-22.6192	12.7632979602178	-999	RPID	R	depth	insula	n/a
RPID6	36.7097	-24.3174	17.5179689309517	-999	RPID	R	depth	insula	n/a
RPID7	35.5679	-26.3911	22.2644836475444	-999	RPID	R	depth	insula	n/a
RPID8	34.8299	-28.2724	27.7818781655982	-999	RPID	R	depth	insula	n/a
RPID9	34.5538	-30.1623	33.3146362471805	-999	RPID	R	depth	inferiorparietal	n/a
RPID10	34.5945	-32.6712	39.1178988642511	-999	RPID	R	depth	inferiorparietal	n/a
RPID11	31.959	-33.8914	44.4460546299587	-999	RPID	R	depth	inferiorparietal	n/a
RPID12	29.876	-34.6319	48.8412193781195	-999	RPID	R	depth	inferiorparietal	n/a
RPID13	29.7177	-34.8398	52.534746184046	-999	RPID	R	depth	inferiorparietal	n/a
RPID14	29.0466	-34.7465	56.3048918592803	-999	RPID	R	depth	superiorparietal	n/a
RPID15	29.3055	-34.7011	60.931579551379	-999	RPID	R	depth	superiorparietal	n/a
RPID16	29.9485	-34.6286	64.9510831409252	-999	RPID	R	depth	superiorparietal	n/a
LAD1	-17.7626	-0.230478	-13.5572251934918	-999	LAD	L	depth	insula	n/a
LAD2	-20.0566	0.293663	-13.9226855511914	-999	LAD	L	depth	insula	n/a
LAD3	-23.8698	-0.0862412	-15.4112881167064	-999	LAD	L	depth	insula	Left Amy
LAD4	-27.1505	0.4059	-17.078800712825	-999	LAD	L	depth	insula	Left Amy
LAD5	-30.685	-0.16333	-17.1381634126718	-999	LAD	L	depth	insula	n/a
LAD6	-34.3921	-0.578918	-18.4989319584628	-999	LAD	L	depth	insula	n/a
LAD7	-38.0589	-0.258694	-17.8898658096733	-999	LAD	L	depth	insula	n/a
LAD8	-41.2256	0.187999	-18.7612566535623	-999	LAD	L	depth	superiortemporal	n/a
LAD9	-43.4582	-0.350823	-18.5684528521131	-999	LAD	L	depth	superiortemporal	n/a
LAD10	-45.4617	0.158707	-19.3173531673902	-999	LAD	L	depth	superiortemporal	n/a
LAD11	-48.6511	-0.823043	-21.9187356203996	-999	LAD	L	depth	middletemporal	n/a
LAD12	-54.7837	-1.10474	-21.6960342509574	-999	LAD	L	depth	middletemporal	n/a
LAD13	-60.0113	-1.04823	-20.0997794792597	-999	LAD	L	depth	middletemporal	Left MTG
LAD14	-65.1033	-0.932988	-21.1352848828553	-999	LAD	L	depth	middletemporal	Left MTG
LAD15	-68.4127	-0.962917	-21.4389261300265	-999	LAD	L	depth	middletemporal	n/a
LAD16	-72.3808	-0.443467	-21.7641574770778	-999	LAD	L	depth	middletemporal	n/a
RIPD1	39.3717	-50.9457	1.96537811987995	-999	RIPD	R	depth	middletemporal	n/a
RIPD2	42.1521	-50.3267	2.10012127507861	-999	RIPD	R	depth	middletemporal	n/a
RIPD3	48.31	-50.2773	3.59146760555548	-999	RIPD	R	depth	middletemporal	Right MTG
RIPD4	52.2893	-50.0675	4.48148231717838	-999	RIPD	R	depth	inferiortemporal	Right MTG
RIPD5	56.125	-51.0709	4.6534027277592	-999	RIPD	R	depth	middletemporal	Right MTG
RIPD6	60.1918	-51.9692	5.69494846421979	-999	RIPD	R	depth	middletemporal	n/a
RSPD1	6.32435	-26.4262	29.2778706755401	-999	RSPD	R	depth	insula	n/a
RSPD2	10.1983	-27.0758	28.9475770196266	-999	RSPD	R	depth	insula	n/a
RSPD3	14.0231	-29.4422	30.5966213815489	-999	RSPD	R	depth	isthmuscingulate	n/a
RSPD4	18.0425	-31.1719	31.0753987395341	-999	RSPD	R	depth	precuneus	n/a
RSPD5	21.4751	-33.1458	31.8775739916338	-999	RSPD	R	depth	inferiorparietal	n/a
RSPD6	25.8977	-35.1137	34.3110774400743	-999	RSPD	R	depth	inferiorparietal	n/a
RSPD7	29.7743	-36.41	35.7223616901183	-999	RSPD	R	depth	inferiorparietal	n/a
RSPD8	32.8446	-35.9326	35.2635602433745	-999	RSPD	R	depth	inferiorparietal	n/a
RSPD9	36.4612	-36.1953	34.2500120843547	-999	RSPD	R	depth	inferiorparietal	n/a
RSPD10	39.6896	-36.9251	34.0292776074615	-999	RSPD	R	depth	inferiorparietal	n/a
RSPD11	42.8428	-37.4426	35.1350232750156	-999	RSPD	R	depth	inferiorparietal	n/a
RSPD12	46.1177	-37.9217	35.1181661575148	-999	RSPD	R	depth	superiortemporal	n/a
RSPD13	50.7187	-40.0755	35.2300151749391	-999	RSPD	R	depth	superiortemporal	n/a
RSPD14	56.1584	-43.1583	34.868350014862	-999	RSPD	R	depth	superiortemporal	n/a
RSPD15	61.425	-42.4597	33.8734415096634	-999	RSPD	R	depth	superiortemporal	n/a
RSPD16	66.5368	-41.6445	32.310131702191	-999	RSPD	R	depth	superiortemporal	n/a
