name	x	y	z	size	group	hemisphere	type	tal.x	tal.y	tal.z	wb.region	ind.region	stein.region
LY4	-13.2421	20.3935	19.8672210280282	-999	LY	L	depth	-12.1447	18.6112	19.4246	n/a	caudalanteriorcingulate	n/a
LY5	-15.2949	20.3121	20.3176602670688	-999	LY	L	depth	-14.2665	18.7982	20.0077	n/a	superiorfrontal	n/a
LY6	-18.7985	21.2016	21.8094939895714	-999	LY	L	depth	-18.4321	20.2187	21.6934	n/a	superiorfrontal	n/a
LY7	-22.2005	21.1828	22.0931098786688	-999	LY	L	depth	-22.6659	20.4666	22.1882	n/a	superiorfrontal	n/a
LY8	-24.2675	22.2075	24.0805013528179	-999	LY	L	depth	-25.7754	21.8567	23.918	n/a	caudalmiddlefrontal	n/a
LY9	-26.7267	22.7084	26.5286870339716	-999	LY	L	depth	-28.9629	22.2	25.1281	n/a	rostralmiddlefrontal	n/a
LY10	-29.9854	23.697	29.2908539399508	-999	LY	L	depth	-32.6687	22.4328	25.6448	n/a	rostralmiddlefrontal	n/a
LY11	-34.6274	25.4752	33.2183906533632	-999	LY	L	depth	-36.8246	23.7274	26.6594	n/a	rostralmiddlefrontal	n/a
LY12	-38.3401	25.1569	34.9540741042541	-999	LY	L	depth	-40.012	24.0708	27.8694	n/a	rostralmiddlefrontal	n/a
LY13	-41.5646	24.7813	36.3163366159486	-999	LY	L	depth	-43.1995	24.4141	29.0796	n/a	rostralmiddlefrontal	n/a
LY14	-45.7037	26.3702	37.4077143572858	-999	LY	L	depth	-47.3458	25.5827	29.4229	n/a	rostralmiddlefrontal	n/a
LY15	-47.8466	26.6507	38.3928020795807	-999	LY	L	depth	-49.4771	25.8957	30.6771	n/a	rostralmiddlefrontal	n/a
LY16	-51.7013	27.058	38.5064588320061	-999	LY	L	depth	-54.2583	26.4106	32.4921	n/a	rostralmiddlefrontal	n/a
LZ1	-2.82399	-8.12	27.1531803815461	-999	LZ	L	depth	-2.41818	-6.93743	24.7661	n/a	posteriorcingulate	n/a
LZ2	-6.47881	-8.66546	29.4092213330681	-999	LZ	L	depth	-5.70287	-7.38909	26.7987	n/a	posteriorcingulate	n/a
LZ3	-11.0433	-8.99863	29.4835803258711	-999	LZ	L	depth	-10.0243	-8.06209	27.4449	n/a	posteriorcingulate	n/a
LZ4	-14.9001	-8.47597	30.8271064715768	-999	LZ	L	depth	-13.7494	-7.57757	29.3041	n/a	superiorfrontal	n/a
LZ5	-19.2564	-9.57061	33.2864483389752	-999	LZ	L	depth	-18.1339	-8.45917	31.3682	n/a	superiorfrontal	n/a
LZ6	-22.5178	-10.3545	34.7953295662358	-999	LZ	L	depth	-21.4089	-9.03671	32.7298	n/a	superiorfrontal	n/a
LZ7	-26.8189	-10.2147	36.1286523032173	-999	LZ	L	depth	-25.6525	-8.66297	33.8957	n/a	precentral	n/a
LZ8	-31.4926	-11.0638	37.8693837069892	-999	LZ	L	depth	-29.9834	-9.20999	35.213	n/a	precentral	n/a
LZ9	-37.0635	-11.9013	40.3808392985098	-999	LZ	L	depth	-34.8523	-9.61593	37.1794	n/a	precentral	n/a
LZ10	-40.6052	-11.7124	41.4999647979003	-999	LZ	L	depth	-38.0301	-9.39849	37.7182	n/a	precentral	n/a
LZ11	-45.4255	-12.3553	43.0713703389574	-999	LZ	L	depth	-42.3611	-9.94561	39.0356	n/a	precentral	n/a
LZ12	-49.9814	-11.9223	44.2156835142773	-999	LZ	L	depth	-46.6046	-9.57187	40.2015	n/a	precentral	n/a
LZ13	-53.0693	-12.7861	44.9624107849957	-999	LZ	L	depth	-49.8796	-10.1494	41.563	n/a	precentral	n/a
LZ14	-56.2635	-13.6406	45.0697606731484	-999	LZ	L	depth	-54.2009	-10.8224	42.2092	n/a	precentral	n/a
LZ15	-58.1577	-13.2993	46.5404478576789	-999	LZ	L	depth	-57.9262	-10.3379	44.0683	n/a	postcentral	n/a
LZ16	-61.1587	-13.6404	47.7152248853581	-999	LZ	L	depth	-62.2571	-10.885	45.3855	n/a	postcentral	n/a
LV1	-42.0231	9.87872	-14.4507943992346	-999	LV	L	depth	-39.3009	5.9058	-12.2427	Left AIns anterior insula	insula	n/a
LV2	-40.3154	7.96783	-9.67894687810921	-999	LV	L	depth	-37.3781	5.20065	-8.27401	Left AIns anterior insula	insula	n/a
LV3	-40.4423	6.37407	-5.01658805438634	-999	LV	L	depth	-36.4676	4.98678	-4.41677	Left AIns anterior insula	insula	n/a
LV4	-37.3792	4.72545	-1.42860860586173	-999	LV	L	depth	-34.4915	4.61921	-1.13152	Left Cerebral White Matter	insula	n/a
LV5	-36.2924	4.50667	2.88786708427944	-999	LV	L	depth	-33.581	4.41935	3.00562	Left Cerebral White Matter	insula	n/a
LV6	-34.0472	5.43594	7.23392153229657	-999	LV	L	depth	-30.9989	5.09892	7.14309	Left Cerebral White Matter	insula	n/a
LV7	-33.3812	5.17459	10.8056553067464	-999	LV	L	depth	-30.0787	4.77743	10.6945	Left AIns anterior insula	insula	n/a
LV8	-30.5968	4.83762	14.931782964822	-999	LV	L	depth	-28.1122	4.5513	14.9613	Left Cerebral White Matter	insula	n/a
LV9	-28.4008	4.47878	20.2553354668926	-999	LV	L	depth	-27.2113	4.48174	19.8552	Left Cerebral White Matter	caudalmiddlefrontal	n/a
LV10	-25.6343	4.05373	25.2890209065079	-999	LV	L	depth	-25.2448	4.2557	24.122	Left Cerebral White Matter	caudalmiddlefrontal	n/a
LV11	-24.2498	3.28002	30.2701027293888	-999	LV	L	depth	-24.3343	4.06005	28.3447	Left Cerebral White Matter	caudalmiddlefrontal	n/a
LV12	-22.4106	2.44173	33.94446632814	-999	LV	L	depth	-22.3582	3.70809	31.9403	Left Cerebral White Matter	caudalmiddlefrontal	n/a
LV13	-21.8845	1.46844	38.347312547347	-999	LV	L	depth	-21.4477	3.51251	36.1629	Left Cerebral White Matter	caudalmiddlefrontal	n/a
LV14	-21.1461	0.697462	42.4345149409007	-999	LV	L	depth	-20.5371	3.31694	40.3856	Left Cerebral White Matter	caudalmiddlefrontal	n/a
LV15	-20.363	0.0198507	47.263671865305	-999	LV	L	depth	-18.5706	3.09082	44.6524	Left Cerebral White Matter	superiorfrontal	n/a
LV16	-22.1374	-1.03431	52.0316661724318	-999	LV	L	depth	-17.6504	2.76933	48.2039	Left MFG middle frontal gyrus	superiorfrontal	n/a
LP1	-44.3474	-6.60948	-2.49408035872875	-999	LP	L	depth	-40.9591	-8.61836	-1.79187	Left PIns posterior insula	insula	n/a
LP2	-42.6538	-6.23835	-0.316273216026474	-999	LP	L	depth	-39.8541	-7.23467	0.574442	Left PIns posterior insula	insula	n/a
LP3	-39.9074	-3.87769	3.76611495312048	-999	LP	L	depth	-37.6249	-4.69807	4.38708	Left PIns posterior insula	insula	n/a
LP4	-37.8924	-1.8991	7.93200310537084	-999	LP	L	depth	-35.4832	-3.08234	8.3511	Left AIns anterior insula	insula	n/a
LP5	-36.861	-0.165056	10.3936004923419	-999	LP	L	depth	-34.2906	-0.767193	10.7772	Left AIns anterior insula	insula	n/a
LP6	-34.3705	0.921737	14.444207508521	-999	LP	L	depth	-31.6209	0.833262	14.7633	Left Cerebral White Matter	insula	n/a
LP7	-31.2351	3.08906	17.9772798086761	-999	LP	L	depth	-29.382	3.24386	17.9048	Left Cerebral White Matter	caudalmiddlefrontal	n/a
LP8	-28.9263	5.71579	22.6615343190264	-999	LP	L	depth	-28.2088	5.81094	21.6733	Left Cerebral White Matter	caudalmiddlefrontal	n/a
LP9	-25.3035	8.38045	27.2135938946548	-999	LP	L	depth	-25.9796	8.34752	25.486	Left Cerebral White Matter	caudalmiddlefrontal	n/a
LP10	-23.7482	10.5758	29.9799388485623	-999	LP	L	depth	-24.787	10.6627	27.9121	Left Cerebral White Matter	caudalmiddlefrontal	n/a
LP11	-23.3311	12.5637	33.670908407548	-999	LP	L	depth	-23.57	13.6902	31.6049	Left Cerebral White Matter	superiorfrontal	n/a
LP12	-22.2938	13.7618	37.4427338096123	-999	LP	L	depth	-21.3406	16.2268	35.4176	Left Cerebral White Matter	caudalmiddlefrontal	n/a
LP13	-21.6394	14.9855	40.3368430740272	-999	LP	L	depth	-20.2357	17.621	37.9951	Left SFG superior frontal gyrus	caudalmiddlefrontal	n/a
LP14	-20.5922	17.7746	44.4827620044561	-999	LP	L	depth	-19.0625	20.1881	41.7636	Left Cerebral White Matter	superiorfrontal	n/a
LP15	-19.5896	21.2535	47.8087472712774	-999	LP	L	depth	-17.8797	22.6293	44.8609	Left Cerebral White Matter	superiorfrontal	n/a
LP16	-18.7197	25.511	51.0496345670052	-999	LP	L	depth	-16.7064	25.1964	48.6295	Left Cerebral White Matter	superiorfrontal	n/a
RA1	23.9399	-18.4534	-15.5451013274329	-999	RA	R	depth	24.6965	-19.3523	-12.4269	n/a	n/a	n/a
RA2	27.0339	-19.0149	-15.6234585508022	-999	RA	R	depth	27.8646	-19.4443	-12.3057	n/a	n/a	n/a
RA3	31.0891	-19.9864	-16.0640135188099	-999	RA	R	depth	32.0888	-19.5669	-12.144	n/a	n/a	n/a
RA4	36.3008	-18.9847	-15.9265815162879	-999	RA	R	depth	36.9286	-18.7835	-12.1043	n/a	n/a	n/a
RA5	39.2398	-19.1344	-16.2604438583689	-999	RA	R	depth	40.0968	-18.8755	-11.9831	n/a	n/a	n/a
RA6	42.3598	-18.0659	-16.5911734672336	-999	RA	R	depth	44.4522	-17.6161	-12.0349	n/a	n/a	n/a
RA7	44.6519	-18.4543	-16.4889613169894	-999	RA	R	depth	47.6204	-17.708	-11.9136	n/a	superiortemporal	n/a
RA8	48.4335	-18.161	-16.3493136767886	-999	RA	R	depth	51.932	-16.9093	-11.8941	n/a	superiortemporal	n/a
RA9	51.7658	-18.3715	-15.4070499942786	-999	RA	R	depth	55.1002	-17.0013	-11.7729	n/a	middletemporal	n/a
RA10	57.608	-17.7842	-14.5721527040734	-999	RA	R	depth	59.94	-16.2179	-11.7332	n/a	middletemporal	n/a
RA11	60.5944	-17.4246	-13.3650451775405	-999	RA	R	depth	63.1081	-16.3099	-11.612	n/a	middletemporal	n/a
RA12	64.5626	-15.1198	-10.5545679095821	-999	RA	R	depth	67.4006	-15.265	-10.3677	n/a	middletemporal	n/a
RA13	68.003	-15.69	-11.4691500699069	-999	RA	R	depth	70.5687	-15.3571	-10.2465	n/a	middletemporal	n/a
RA14	70.9828	-15.1526	-12.0879396168102	-999	RA	R	depth	73.8243	-14.5276	-10.2675	n/a	middletemporal	n/a
RA15	74.8614	-15.5923	-12.2468778068798	-999	RA	R	depth	78.0485	-14.6502	-10.1057	n/a	middletemporal	n/a
RA16	79.3737	-15.0908	-12.4732316901623	-999	RA	R	depth	82.8882	-13.8669	-10.0661	n/a	middletemporal	n/a
RB1	24.6178	-17.8911	-18.560007752338	-999	RB	R	depth	25.8788	-18.9537	-14.9785	n/a	n/a	n/a
RB2	27.6872	-19.4435	-18.5697370576786	-999	RB	R	depth	28.9593	-19.967	-14.715	n/a	n/a	n/a
RB3	30.6672	-21.2789	-18.3420575573804	-999	RB	R	depth	32.0303	-20.8573	-13.8391	n/a	n/a	n/a
RB4	35.2529	-21.4863	-18.3628386388392	-999	RB	R	depth	36.7825	-20.9953	-13.6572	n/a	n/a	n/a
RB5	38.2987	-22.2537	-16.8014450478826	-999	RB	R	depth	39.8436	-21.7625	-12.1688	n/a	n/a	n/a
RB6	41.1808	-23.2993	-15.9657179427836	-999	RB	R	depth	43.9706	-22.6834	-11.2524	n/a	n/a	n/a
RB7	43.596	-23.3458	-15.2975902813749	-999	RB	R	depth	47.1387	-22.7755	-11.1312	n/a	inferiortemporal	n/a
RB8	46.5172	-23.264	-14.0674953040226	-999	RB	R	depth	50.3068	-22.8674	-11.01	n/a	middletemporal	n/a
RB9	51.7092	-24.0229	-10.4253315108013	-999	RB	R	depth	54.4241	-23.6653	-9.48115	n/a	middletemporal	n/a
RB10	56.3458	-26.1987	-9.3647142206223	-999	RB	R	depth	58.023	-24.5709	-8.58496	n/a	middletemporal	n/a
RB11	61.1777	-27.3211	-9.52268953829424	-999	RB	R	depth	62.2471	-24.6935	-8.42331	n/a	middletemporal	n/a
RB12	64.5461	-27.0166	-8.38999978803616	-999	RB	R	depth	65.4056	-24.6625	-7.68966	n/a	middletemporal	n/a
RB13	68.2166	-27.2985	-8.58793986418778	-999	RB	R	depth	69.5423	-25.7064	-7.38574	n/a	middletemporal	n/a
RB14	70.5663	-27.9403	-6.50044519843802	-999	RB	R	depth	72.6034	-26.4736	-5.89733	n/a	middletemporal	n/a
RB15	72.0269	-27.9972	-6.44116826879573	-999	RB	R	depth	74.7155	-26.5349	-5.81652	n/a	middletemporal	n/a
RB16	74.5979	-28.0943	-5.62070371660026	-999	RB	R	depth	77.874	-26.5039	-5.08281	n/a	middletemporal	n/a
RO1	7.30883	41.1129	-15.4939221775086	-999	RO	R	depth	5.23693	40.4279	-14.9181	n/a	medialorbitofrontal	n/a
RO2	10.5344	42.3104	-15.1840715821831	-999	RO	R	depth	8.48299	41.3807	-14.3268	n/a	medialorbitofrontal	n/a
RO3	14.5408	43.5849	-15.9213633071386	-999	RO	R	depth	12.7948	42.1795	-14.3074	n/a	medialorbitofrontal	n/a
RO4	17.429	43.742	-16.2226409635514	-999	RO	R	depth	15.9629	42.0872	-14.1861	n/a	lateralorbitofrontal	n/a
RO5	22.8069	44.6427	-16.9540237575834	-999	RO	R	depth	20.8027	42.8707	-14.1464	n/a	lateralorbitofrontal	n/a
RO6	25.9149	45.3855	-17.7268544197122	-999	RO	R	depth	24.1021	44.1608	-14.2385	n/a	lateralorbitofrontal	n/a
RO7	28.2635	44.4643	-18.4308618662169	-999	RO	R	depth	27.2701	44.0686	-14.1172	n/a	lateralorbitofrontal	n/a
RO8	31.5081	44.6737	-17.8907139731057	-999	RO	R	depth	31.5723	44.9906	-13.4855	n/a	lateralorbitofrontal	n/a
RO9	33.6978	45.6519	-17.5379253329076	-999	RO	R	depth	34.828	45.8193	-13.5064	n/a	parsorbitalis	n/a
RO10	36.6436	45.3946	-17.02544556455	-999	RO	R	depth	39.0522	45.6973	-13.3447	n/a	parsorbitalis	n/a
RO11	39.9719	46.505	-17.14000493699	-999	RO	R	depth	42.8359	46.5115	-13.3455	n/a	parsorbitalis	n/a
RO12	43.8546	47.2904	-15.131974261082	-999	RO	R	depth	47.1284	47.5561	-12.1012	n/a	parsorbitalis	n/a
RO13	47.492	47.695	-14.3270186649739	-999	RO	R	depth	51.44	48.3549	-12.0818	n/a	parsorbitalis	n/a
RO14	51.9823	48.7708	-14.3645225997233	-999	RO	R	depth	55.7518	49.1537	-12.0624	n/a	parsorbitalis	n/a
RY1	2.20573	24.027	19.5075480766711	-999	RY	R	depth	3.53749	21.601	18.1164	n/a	caudalanteriorcingulate	n/a
RY2	4.90773	24.395	19.4117389894272	-999	RY	R	depth	6.79318	22.4305	18.0974	n/a	caudalanteriorcingulate	n/a
RY3	7.89414	25.4864	18.4343104762815	-999	RY	R	depth	10.1461	24.055	17.2558	n/a	caudalanteriorcingulate	n/a
RY4	12.4973	25.5262	18.7556110152397	-999	RY	R	depth	13.4018	24.8844	17.2367	n/a	caudalanteriorcingulate	n/a
RY5	16.7453	26.3322	18.8498131630304	-999	RY	R	depth	17.273	26.6196	17.0884	n/a	caudalanteriorcingulate	n/a
RY6	19.5817	26.736	19.1597985121315	-999	RY	R	depth	20.5288	27.4491	17.0692	n/a	superiorfrontal	n/a
RY7	23.2812	28.7186	17.8708997794886	-999	RY	R	depth	24.9912	29.3774	15.5248	n/a	rostralmiddlefrontal	n/a
RY8	25.3305	29.6155	17.982272975637	-999	RY	R	depth	27.1908	30.2373	15.4617	n/a	rostralmiddlefrontal	n/a
RY9	28.4182	30.6913	18.2278554071193	-999	RY	R	depth	30.4466	31.0668	15.4428	n/a	rostralmiddlefrontal	n/a
RY10	32.6484	33.6417	17.4561932330986	-999	RY	R	depth	34.8556	32.6607	14.6453	n/a	rostralmiddlefrontal	n/a
RY11	35.7818	35.6269	17.4869238764463	-999	RY	R	depth	38.1112	33.4902	14.6262	n/a	rostralmiddlefrontal	n/a
RY12	39.5005	38.3661	17.7351282077141	-999	RY	R	depth	41.9922	35.0993	13.8066	n/a	rostralmiddlefrontal	n/a
RY13	42.5703	38.5124	18.3382154885502	-999	RY	R	depth	45.2479	35.9288	13.7875	n/a	rostralmiddlefrontal	n/a
RY14	45.4119	40.1917	18.2030617865439	-999	RY	R	depth	48.5912	37.6793	13.6171	n/a	rostralmiddlefrontal	n/a
RY15	48.4077	40.1283	16.1029362214442	-999	RY	R	depth	51.8662	38.2568	12.2557	n/a	rostralmiddlefrontal	n/a
RY16	52.2114	40.2774	14.7845026873296	-999	RY	R	depth	56.2655	39.9767	12.1294	n/a	rostralmiddlefrontal	n/a
