onset	duration	sample	trial_type	response_time	stim_file	item_name	serialpos	list	test	answer	experiment	session	subject
0.0	18.859	588712	SESS_START	n/a	n/a	n/a	-999	-999	[0, 0, 0]	n/a	FR1	0	R1136N
18.859	10.428	607570	COUNTDOWN_START	n/a	n/a	n/a	-999	-999	[0, 0, 0]	n/a	FR1	0	R1136N
29.287	3.741	617998	COUNTDOWN_END	n/a	n/a	n/a	-999	-999	[0, 0, 0]	n/a	FR1	0	R1136N
33.028	2.518	621738	PRACTICE_WORD	n/a	n/a	TONGUE	1	-1	[0, 0, 0]	n/a	FR1	0	R1136N
35.546	2.566	624256	PRACTICE_WORD	n/a	n/a	RHINO	2	-1	[0, 0, 0]	n/a	FR1	0	R1136N
38.112	2.484	626822	PRACTICE_WORD	n/a	n/a	BEAM	3	-1	[0, 0, 0]	n/a	FR1	0	R1136N
40.596	2.384	629306	PRACTICE_WORD	n/a	n/a	FLOOD	4	-1	[0, 0, 0]	n/a	FR1	0	R1136N
42.98	2.567	631690	PRACTICE_WORD	n/a	n/a	COTTON	5	-1	[0, 0, 0]	n/a	FR1	0	R1136N
45.547	2.417	634257	PRACTICE_WORD	n/a	n/a	CHEST	6	-1	[0, 0, 0]	n/a	FR1	0	R1136N
47.964	2.617	636674	PRACTICE_WORD	n/a	n/a	WATCH	7	-1	[0, 0, 0]	n/a	FR1	0	R1136N
50.581	2.583	639290	PRACTICE_WORD	n/a	n/a	IRON	8	-1	[0, 0, 0]	n/a	FR1	0	R1136N
53.164	2.368	641873	PRACTICE_WORD	n/a	n/a	RING	9	-1	[0, 0, 0]	n/a	FR1	0	R1136N
55.532	2.384	644241	PRACTICE_WORD	n/a	n/a	WAGON	10	-1	[0, 0, 0]	n/a	FR1	0	R1136N
57.916	2.483	646625	PRACTICE_WORD	n/a	n/a	CAMEL	11	-1	[0, 0, 0]	n/a	FR1	0	R1136N
60.399	1.618	649108	PRACTICE_WORD	n/a	n/a	ATTIC	12	-1	[0, 0, 0]	n/a	FR1	0	R1136N
62.017	0.0	650726	PRACTICE_DISTRACT_START	n/a	n/a	n/a	-999	-1	[0, 0, 0]	n/a	FR1	0	R1136N
62.017	0.016	650726	START	n/a	n/a	n/a	-999	-1	[-999, -999, -999]	n/a	FR1	0	R1136N
62.033	6.785	650742	PROB	6.785	n/a	n/a	-999	-1	[5, 7, 9]	21	FR1	0	R1136N
68.818	4.967	657527	PROB	4.967	n/a	n/a	-999	-1	[3, 4, 2]	9	FR1	0	R1136N
73.785	2.817	662493	PROB	2.817	n/a	n/a	-999	-1	[9, 1, 4]	14	FR1	0	R1136N
76.602	3.367	665310	PROB	3.367	n/a	n/a	-999	-1	[4, 7, 1]	12	FR1	0	R1136N
79.969	2.845	668677	PROB	2.845	n/a	n/a	-999	-1	[6, 9, 1]	16	FR1	0	R1136N
82.814	0.006	671522	STOP	n/a	n/a	n/a	-999	-1	[-999, -999, -999]	n/a	FR1	0	R1136N
82.82	0.518	671528	PRACTICE_DISTRACT_END	n/a	n/a	n/a	-999	-1	[0, 0, 0]	n/a	FR1	0	R1136N
83.338	30.516	672046	PRACTICE_REC_START	n/a	n/a	n/a	-999	-1	[0, 0, 0]	n/a	FR1	0	R1136N
113.854	25.959	702560	PRACTICE_REC_END	n/a	n/a	n/a	-999	-1	[0, 0, 0]	n/a	FR1	0	R1136N
139.813	0.0	728518	TRIAL	n/a	n/a	n/a	-999	1	[0, 0, 0]	n/a	FR1	0	R1136N
139.813	10.428	728518	COUNTDOWN_START	n/a	n/a	n/a	-999	1	[0, 0, 0]	n/a	FR1	0	R1136N
150.241	0.006	738945	COUNTDOWN_END	n/a	n/a	n/a	-999	1	[0, 0, 0]	n/a	FR1	0	R1136N
150.247	2.435	738951	ORIENT	n/a	n/a	n/a	-999	1	[0, 0, 0]	n/a	FR1	0	R1136N
152.682	2.599	741386	WORD	n/a	wordpools/wordpool_EN.txt	CAT	1	1	[0, 0, 0]	n/a	FR1	0	R1136N
155.281	2.535	743985	WORD	n/a	wordpools/wordpool_EN.txt	TRAIN	2	1	[0, 0, 0]	n/a	FR1	0	R1136N
157.816	2.583	746520	WORD	n/a	wordpools/wordpool_EN.txt	JEEP	3	1	[0, 0, 0]	n/a	FR1	0	R1136N
160.399	2.401	749103	WORD	n/a	wordpools/wordpool_EN.txt	MOON	4	1	[0, 0, 0]	n/a	FR1	0	R1136N
162.8	2.499	751504	WORD	n/a	wordpools/wordpool_EN.txt	PRINCE	5	1	[0, 0, 0]	n/a	FR1	0	R1136N
165.299	2.435	754003	WORD	n/a	wordpools/wordpool_EN.txt	HEART	6	1	[0, 0, 0]	n/a	FR1	0	R1136N
167.734	2.383	756438	WORD	n/a	wordpools/wordpool_EN.txt	BEAR	7	1	[0, 0, 0]	n/a	FR1	0	R1136N
170.117	2.501	758820	WORD	n/a	wordpools/wordpool_EN.txt	GOLD	8	1	[0, 0, 0]	n/a	FR1	0	R1136N
172.618	2.5	761321	WORD	n/a	wordpools/wordpool_EN.txt	GRAPE	9	1	[0, 0, 0]	n/a	FR1	0	R1136N
175.118	2.518	763821	WORD	n/a	wordpools/wordpool_EN.txt	BALL	10	1	[0, 0, 0]	n/a	FR1	0	R1136N
177.636	2.384	766339	WORD	n/a	wordpools/wordpool_EN.txt	FARM	11	1	[0, 0, 0]	n/a	FR1	0	R1136N
180.02	1.616	768723	WORD	n/a	wordpools/wordpool_EN.txt	APE	12	1	[0, 0, 0]	n/a	FR1	0	R1136N
181.636	0.001	770339	DISTRACT_START	n/a	n/a	n/a	-999	1	[0, 0, 0]	n/a	FR1	0	R1136N
181.637	0.016	770340	START	n/a	n/a	n/a	-999	1	[-999, -999, -999]	n/a	FR1	0	R1136N
