name	x	y	z	size	group	hemisphere	type	ind.region	stein.region
LB1	-23.904	-8.46229	-25.3121777316913	-999	LB	L	depth	insula	Left CA1
LB2	-28.6294	-8.81288	-28.9346757659487	-999	LB	L	depth	entorhinal	Left CA1
LB3	-32.506	-9.07714	-31.3870400920417	-999	LB	L	depth	entorhinal	n/a
LB4	-40.1617	-6.76041	-27.6397415201233	-999	LB	L	depth	insula	n/a
LB5	-47.0197	-6.05683	-27.1502686982068	-999	LB	L	depth	middletemporal	n/a
LB6	-53.2787	-5.05443	-26.9662837155865	-999	LB	L	depth	middletemporal	Left Middle Temporal Gyrus
LB7	-58.455	-4.88054	-27.5801394937576	-999	LB	L	depth	middletemporal	Left Middle Temporal Gyrus
LB8	-62.9905	-5.4731	-27.2265254245825	-999	LB	L	depth	middletemporal	Left Middle Temporal Gyrus
LA1	-21.198	3.09843	-27.7636782931156	-999	LA	L	depth	insula	n/a
LA2	-24.2724	4.911	-28.4170286473292	-999	LA	L	depth	entorhinal	n/a
LA3	-27.0464	4.82392	-28.3088656714317	-999	LA	L	depth	temporalpole	n/a
LA4	-30.4777	5.00606	-29.3665090221213	-999	LA	L	depth	temporalpole	n/a
LA5	-34.7305	5.83884	-28.4725705281451	-999	LA	L	depth	temporalpole	n/a
LA6	-38.5849	7.15174	-28.3276125008831	-999	LA	L	depth	superiortemporal	n/a
LA7	-42.7826	9.77921	-28.6942331852475	-999	LA	L	depth	middletemporal	n/a
LA8	-46.1366	11.7307	-27.4678811762821	-999	LA	L	depth	middletemporal	n/a
LA9	-50.7541	14.552	-27.1682442072897	-999	LA	L	depth	superiortemporal	n/a
LA10	-53.6111	16.5098	-29.113306944079	-999	LA	L	depth	superiortemporal	n/a
LI1	-19.6641	2.64657	-44.979759385078	-999	LI	L	depth	entorhinal	n/a
LI2	-22.5096	2.82977	-45.0300543328002	-999	LI	L	depth	entorhinal	n/a
LI3	-27.3043	3.72374	-45.0718477566502	-999	LI	L	depth	fusiform	n/a
LI4	-31.3791	3.67671	-45.0656677538358	-999	LI	L	depth	fusiform	n/a
LI5	-35.7562	4.16704	-46.674322038211	-999	LI	L	depth	inferiortemporal	n/a
LI6	-39.3544	4.84967	-44.8158575157283	-999	LI	L	depth	inferiortemporal	n/a
LI7	-45.1849	7.91409	-42.7087637124279	-999	LI	L	depth	inferiortemporal	n/a
LI8	-48.3898	10.3977	-42.6357522772661	-999	LI	L	depth	middletemporal	n/a
LI9	-52.8813	12.2734	-42.4116736772627	-999	LI	L	depth	middletemporal	n/a
LI10	-56.3482	11.0081	-44.3918149769208	-999	LI	L	depth	middletemporal	n/a
LC1	-27.8924	-22.5957	-17.0201314489437	-999	LC	L	depth	insula	Left DG
LC2	-30.2189	-23.6837	-17.1467462577287	-999	LC	L	depth	insula	Left DG
LC3	-33.0393	-24.1525	-18.1863601871672	-999	LC	L	depth	parahippocampal	Left CA1
LC4	-35.8449	-25.1936	-18.0965834723376	-999	LC	L	depth	fusiform	n/a
LC5	-41.9974	-24.9241	-17.3474899283259	-999	LC	L	depth	fusiform	n/a
LC6	-45.7948	-25.007	-17.949433726064	-999	LC	L	depth	fusiform	n/a
LC7	-51.0169	-25.6591	-19.6296752237877	-999	LC	L	depth	inferiortemporal	n/a
LC8	-55.4769	-25.4759	-19.0438175517315	-999	LC	L	depth	inferiortemporal	n/a
LC9	-60.221	-24.6528	-18.4898655471526	-999	LC	L	depth	middletemporal	Left Middle Temporal Gyrus
LC10	-64.9949	-25.5968	-18.7852577444016	-999	LC	L	depth	middletemporal	Left Middle Temporal Gyrus
LC11	-68.6119	-27.0878	-18.6529898695273	-999	LC	L	depth	middletemporal	Left Middle Temporal Gyrus
LC12	-71.0938	-28.551	-18.2523506212016	-999	LC	L	depth	middletemporal	Left Middle Temporal Gyrus
LR1	-35.7108	-6.56299	30.7333307689543	-999	LR	L	depth	caudalmiddlefrontal	n/a
LR2	-38.9609	-5.83853	32.115705753837	-999	LR	L	depth	precentral	n/a
LR3	-41.6197	-5.24584	31.4980315280307	-999	LR	L	depth	precentral	n/a
LR4	-45.6836	-3.8099	30.9509615077642	-999	LR	L	depth	precentral	n/a
LR5	-48.1566	-3.08362	29.6561216985304	-999	LR	L	depth	precentral	n/a
LR6	-50.8388	-2.00939	29.381007689889	-999	LR	L	depth	precentral	n/a
LR7	-55.6821	-3.41455	26.8367135743938	-999	LR	L	depth	postcentral	n/a
LR8	-59.306	-5.60338	25.2907002134711	-999	LR	L	depth	postcentral	n/a
LX1	-5.09138	-40.3977	27.8910034358871	-999	LX	L	depth	isthmuscingulate	Left PCg
LX2	-9.18863	-40.2468	28.6221043003347	-999	LX	L	depth	isthmuscingulate	n/a
LX3	-12.9899	-38.5759	27.2540453535648	-999	LX	L	depth	isthmuscingulate	n/a
LX4	-16.4764	-38.4259	26.4493690625195	-999	LX	L	depth	isthmuscingulate	n/a
LX5	-19.9053	-37.2424	26.6804268867919	-999	LX	L	depth	isthmuscingulate	n/a
LX6	-24.6878	-37.2007	25.8593605047904	-999	LX	L	depth	supramarginal	n/a
LX7	-29.0866	-37.4492	25.4796883827616	-999	LX	L	depth	supramarginal	n/a
LX8	-33.5383	-37.3274	24.6587159125794	-999	LX	L	depth	supramarginal	n/a
LX9	-38.2496	-38.253	23.5775220366811	-999	LX	L	depth	supramarginal	n/a
LX10	-41.767	-39.679	22.927060326081	-999	LX	L	depth	superiortemporal	n/a
LX11	-44.3189	-39.1286	23.3722391473771	-999	LX	L	depth	supramarginal	n/a
LX12	-49.0533	-39.6411	23.2924672233839	-999	LX	L	depth	supramarginal	n/a
LX13	-53.7213	-40.054	22.1069433850389	-999	LX	L	depth	supramarginal	n/a
LX14	-59.8633	-41.2783	22.7082712278945	-999	LX	L	depth	supramarginal	n/a
LX15	-64.4203	-40.2985	24.740458952898	-999	LX	L	depth	supramarginal	n/a
LX16	-67.2458	-40.0815	26.4205234586893	-999	LX	L	depth	supramarginal	n/a
LV1	-1.31968	-52.363	58.0005704411663	-999	LV	L	depth	precuneus	n/a
LV2	-3.93471	-52.2463	58.7557010730733	-999	LV	L	depth	precuneus	n/a
LV3	-8.01649	-51.9596	59.8377584925159	-999	LV	L	depth	precuneus	n/a
LV4	-12.1845	-52.2751	57.9261756671906	-999	LV	L	depth	precuneus	n/a
LV5	-14.8235	-53.4759	56.8371211475635	-999	LV	L	depth	precuneus	n/a
LV6	-19.2552	-53.9359	55.1875373081061	-999	LV	L	depth	superiorparietal	n/a
LV7	-22.6728	-53.3851	53.5395696056578	-999	LV	L	depth	superiorparietal	n/a
LV8	-28.4827	-53.7174	53.6720974310514	-999	LV	L	depth	superiorparietal	n/a
LV9	-33.5818	-53.5946	53.0114342124133	-999	LV	L	depth	superiorparietal	n/a
LV10	-38.4969	-55.0627	53.5776846256015	-999	LV	L	depth	inferiorparietal	n/a
LV11	-42.0638	-56.0864	52.5625518942438	-999	LV	L	depth	inferiorparietal	n/a
LV12	-45.6206	-56.3972	52.7090318397421	-999	LV	L	depth	inferiorparietal	n/a
LM1	-3.51397	-48.3568	64.6309323220594	-999	LM	L	depth	precuneus	n/a
LM2	-8.0332	-48.6727	67.8548470084604	-999	LM	L	depth	precuneus	n/a
LM3	-9.96361	-48.1805	69.6904339242971	-999	LM	L	depth	superiorparietal	n/a
LM4	-13.3819	-46.2013	69.3995511101062	-999	LM	L	depth	superiorparietal	n/a
LM5	-16.28	-44.2867	71.7496111923363	-999	LM	L	depth	superiorparietal	n/a
LM6	-20.1588	-42.919	71.8672625971529	-999	LM	L	depth	superiorparietal	n/a
LM7	-22.2429	-41.7404	74.6378504337829	-999	LM	L	depth	superiorparietal	n/a
LM8	-24.4008	-40.0544	76.6534302456626	-999	LM	L	depth	superiorparietal	n/a
LJ1	-19.6093	-29.3239	48.0877463644519	-999	LJ	L	depth	paracentral	n/a
LJ2	-23.697	-29.6427	47.0039098025018	-999	LJ	L	depth	precentral	n/a
LJ3	-26.4157	-29.3261	46.2723838022534	-999	LJ	L	depth	precentral	n/a
LJ4	-30.2365	-29.0532	45.589667457947	-999	LJ	L	depth	precentral	n/a
LJ5	-33.4121	-29.0207	45.3273491511395	-999	LJ	L	depth	superiorparietal	n/a
LJ6	-37.4013	-29.5198	46.3375234409589	-999	LJ	L	depth	postcentral	n/a
LJ7	-40.5941	-30.7088	45.5042796782549	-999	LJ	L	depth	postcentral	n/a
LJ8	-44.2515	-32.7932	44.2105208011554	-999	LJ	L	depth	postcentral	n/a
LJ9	-47.5083	-30.4189	43.0713036035003	-999	LJ	L	depth	supramarginal	n/a
LJ10	-51.7702	-27.0831	44.2626913207353	-999	LJ	L	depth	postcentral	n/a
LJ11	-54.8817	-26.6614	44.2681051614239	-999	LJ	L	depth	postcentral	n/a
LJ12	-61.0711	-27.2018	43.6109474210809	-999	LJ	L	depth	supramarginal	n/a
LJ13	-64.4216	-27.7367	44.4698273923632	-999	LJ	L	depth	supramarginal	n/a
LJ14	-68.3951	-28.0909	44.7030110775489	-999	LJ	L	depth	supramarginal	n/a
LJ15	-71.8687	-28.0921	45.0736246233545	-999	LJ	L	depth	supramarginal	n/a
LJ16	-76.0026	-27.8704	45.5202396501381	-999	LJ	L	depth	supramarginal	n/a
LS1	-4.32885	-26.3843	64.9897321110643	-999	LS	L	depth	paracentral	n/a
LS2	-8.77134	-25.2761	63.4701092248527	-999	LS	L	depth	paracentral	n/a
LS3	-11.6151	-24.136	62.9395840031293	-999	LS	L	depth	paracentral	n/a
LS4	-15.34	-23.1509	62.5971443505328	-999	LS	L	depth	paracentral	n/a
LS5	-18.4695	-21.9518	62.3994462155945	-999	LS	L	depth	precentral	n/a
LS6	-24.1589	-20.2471	61.3090113723496	-999	LS	L	depth	precentral	n/a
LS7	-27.8274	-20.8387	59.746076636584	-999	LS	L	depth	precentral	n/a
LS8	-34.1317	-22.1477	56.8894805603938	-999	LS	L	depth	precentral	n/a
LS9	-38.8501	-21.7546	55.1608654078194	-999	LS	L	depth	precentral	n/a
LS10	-41.4188	-22.4015	54.7827896881209	-999	LS	L	depth	precentral	n/a
LS11	-45.0505	-23.1938	54.1081038328567	-999	LS	L	depth	postcentral	n/a
LS12	-47.6212	-23.2469	53.7080655782248	-999	LS	L	depth	postcentral	n/a
LP1	-3.04843	-65.5588	37.1999698997755	-999	LP	L	depth	precuneus	n/a
LP2	-7.44927	-65.0794	36.0661162872067	-999	LP	L	depth	precuneus	n/a
LP3	-10.3762	-64.5616	34.9281507902161	-999	LP	L	depth	precuneus	n/a
LP4	-14.8785	-62.5009	35.0397177320109	-999	LP	L	depth	precuneus	n/a
LP5	-17.6483	-61.8518	35.6529722660695	-999	LP	L	depth	precuneus	n/a
LP6	-20.9918	-59.7533	34.0661148655748	-999	LP	L	depth	precuneus	n/a
LP7	-25.5184	-58.226	32.7723223005057	-999	LP	L	depth	precuneus	n/a
LP8	-29.7545	-56.9478	31.8431011490866	-999	LP	L	depth	inferiorparietal	n/a
LP9	-33.8632	-56.7758	30.5227805275257	-999	LP	L	depth	inferiorparietal	n/a
LP10	-38.4514	-56.061	30.9147254330831	-999	LP	L	depth	inferiorparietal	n/a
LP11	-41.4499	-56.8944	31.8885927691726	-999	LP	L	depth	inferiorparietal	n/a
LP12	-43.6134	-56.913	31.207566818848	-999	LP	L	depth	inferiorparietal	n/a
LP13	-47.0403	-57.9378	31.352599060504	-999	LP	L	depth	inferiorparietal	n/a
LP14	-49.505	-58.6438	31.3156743541813	-999	LP	L	depth	inferiorparietal	n/a
LP15	-54.2187	-60.2911	31.0343387894931	-999	LP	L	depth	inferiorparietal	n/a
LP16	-57.4447	-59.852	30.8728973663515	-999	LP	L	depth	inferiorparietal	n/a
LU1	-6.17613	-74.1995	30.0812283403732	-999	LU	L	depth	cuneus	n/a
LU2	-9.68402	-74.4372	28.1714113939259	-999	LU	L	depth	cuneus	n/a
LU3	-12.4431	-74.5424	27.5416100328538	-999	LU	L	depth	cuneus	n/a
LU4	-15.8509	-74.9169	25.2596636884213	-999	LU	L	depth	cuneus	n/a
LU5	-19.2684	-73.6937	22.6626994470951	-999	LU	L	depth	precuneus	n/a
LU6	-22.3661	-71.8221	21.5905981907869	-999	LU	L	depth	precuneus	n/a
LU7	-25.8756	-70.5532	19.5071102983879	-999	LU	L	depth	superiorparietal	n/a
LU8	-29.5872	-71.1012	17.9241127060563	-999	LU	L	depth	inferiorparietal	n/a
LU9	-33.5472	-71.9255	17.7921584257254	-999	LU	L	depth	inferiorparietal	n/a
LU10	-37.2797	-74.6468	20.0138915320653	-999	LU	L	depth	inferiorparietal	n/a
LU11	-40.8571	-75.2125	19.9339558524852	-999	LU	L	depth	inferiorparietal	n/a
LU12	-45.1512	-75.4836	20.6336504097273	-999	LU	L	depth	lateraloccipital	n/a
LU13	-49.2618	-74.8411	19.1813948621232	-999	LU	L	depth	lateraloccipital	n/a
LU14	-53.6014	-74.8578	18.0494656744867	-999	LU	L	depth	lateraloccipital	n/a
LZ1	-6.5731	-80.1922	51.8075458151942	-999	LZ	L	depth	precuneus	n/a
LZ2	-9.07102	-79.0795	53.239442564821	-999	LZ	L	depth	precuneus	n/a
LZ3	-11.5745	-78.1315	52.9607016954634	-999	LZ	L	depth	superiorparietal	n/a
LZ4	-14.8137	-76.0314	51.6718754376848	-999	LZ	L	depth	superiorparietal	n/a
LZ5	-19.9303	-73.9577	50.8211611904806	-999	LZ	L	depth	superiorparietal	n/a
LZ6	-28.2068	-75.1263	48.0020084795345	-999	LZ	L	depth	superiorparietal	n/a
LZ7	-32.6994	-74.4556	47.8319663735722	-999	LZ	L	depth	inferiorparietal	n/a
LZ8	-35.9194	-74.0479	45.9162421310915	-999	LZ	L	depth	inferiorparietal	n/a
LZ9	-39.9753	-73.7295	45.7424052860571	-999	LZ	L	depth	inferiorparietal	n/a
LZ10	-42.2361	-72.9901	44.7543902509283	-999	LZ	L	depth	inferiorparietal	n/a
RP1	5.77688	-62.5869	46.8391406902806	-999	RP	R	depth	precuneus	n/a
RP2	8.5259	-62.236	46.455974391568	-999	RP	R	depth	precuneus	n/a
RP3	11.4262	-64.9341	44.6284748706602	-999	RP	R	depth	precuneus	n/a
RP4	13.4974	-64.8708	43.9700478724339	-999	RP	R	depth	precuneus	n/a
RP5	15.801	-63.1165	43.657987167121	-999	RP	R	depth	precuneus	n/a
RP6	18.7926	-61.5895	42.6667925061821	-999	RP	R	depth	superiorparietal	n/a
RP7	23.6067	-59.3024	41.1687495936321	-999	RP	R	depth	superiorparietal	n/a
RP8	27.9284	-57.4339	40.7012408584476	-999	RP	R	depth	superiorparietal	n/a
RP9	31.8072	-57.1938	37.795639620295	-999	RP	R	depth	inferiorparietal	n/a
RP10	37.5292	-59.6828	35.2705753436178	-999	RP	R	depth	inferiorparietal	n/a
RP11	40.1309	-59.7725	33.5533395542811	-999	RP	R	depth	inferiorparietal	n/a
RP12	42.6156	-59.7877	32.29734425805	-999	RP	R	depth	inferiorparietal	n/a
RP13	46.4885	-60.5032	31.7990677400636	-999	RP	R	depth	inferiorparietal	n/a
RP14	48.9398	-59.7759	31.4193446073312	-999	RP	R	depth	inferiorparietal	n/a
RP15	52.1179	-59.2971	31.489315875681	-999	RP	R	depth	inferiorparietal	n/a
RP16	54.8558	-60.0585	30.187751195944	-999	RP	R	depth	inferiorparietal	n/a
RB1	28.527	-12.3209	-26.5152900565634	-999	RB	R	depth	parahippocampal	Right CA1
RB2	33.1603	-13.9727	-27.5183809117043	-999	RB	R	depth	fusiform	Right PRC
RB3	38.6264	-12.7772	-23.1103629751428	-999	RB	R	depth	insula	n/a
RB4	43.8111	-13.2029	-20.736403971993	-999	RB	R	depth	middletemporal	n/a
RB5	48.4533	-13.7452	-21.5191068628823	-999	RB	R	depth	middletemporal	n/a
RB6	54.8259	-13.8947	-20.7339156707866	-999	RB	R	depth	inferiortemporal	n/a
RB7	60.3748	-14.8163	-20.2564796312141	-999	RB	R	depth	middletemporal	n/a
RB8	65.6364	-14.1014	-17.5798701062539	-999	RB	R	depth	middletemporal	Right Middle Temporal Gyrus
