name	x	y	z	size	group	hemisphere	type	tal.x	tal.y	tal.z	wb.region	ind.region	stein.region
RC1	29.2184	-38.3971	-15.9400500183944	-999	RC	R	depth	34.9748	-35.1016	-11.8167	Right Cerebral White Matter	fusiform	Right MTL WM
RC2	31.586	-38.766	-14.8555202057796	-999	RC	R	depth	38.0746	-34.9742	-10.714	Right Cerebral White Matter	fusiform	Right MTL WM
RC3	35.7491	-38.469	-14.1126744981399	-999	RC	R	depth	41.0939	-33.8733	-8.90335	Right Cerebral White Matter	fusiform	Right MTL WM
RC4	41.9791	-37.0284	-13.7968419174436	-999	RC	R	depth	45.2865	-32.7384	-7.66664	Right Cerebral White Matter	inferiortemporal	n/a
RC5	45.9368	-35.7017	-11.970053218956	-999	RC	R	depth	48.4913	-32.6173	-7.26999	Right Cerebral White Matter	inferiortemporal	n/a
RC6	51.3831	-32.6195	-6.67198845108131	-999	RC	R	depth	51.5106	-31.5165	-5.4594	Right MTG middle temporal gyrus	middletemporal	Right Middle Temporal Gyrus
RC7	56.5294	-32.0788	-4.64726053888451	-999	RC	R	depth	56.2373	-30.3615	-4.15656	Right MTG middle temporal gyrus	bankssts	Right Middle Temporal Gyrus
RC8	61.2714	-33.361	-2.72183080697422	-999	RC	R	depth	60.3005	-30.1872	-2.2155	Right Cerebral White Matter	bankssts	n/a
RC9	65.1637	-32.6439	-2.12020391906866	-999	RC	R	depth	63.5297	-29.099	-1.8171	Right MTG middle temporal gyrus	bankssts	Right Middle Temporal Gyrus
RC10	68.3302	-31.824	-1.11192825377833	-999	RC	R	depth	66.6539	-28.0046	-0.712584	Right MTG middle temporal gyrus	bankssts	Right Middle Temporal Gyrus
RC11	70.8239	-32.446	0.0436832202341888	-999	RC	R	depth	69.7538	-27.877	0.390157	Right MTG middle temporal gyrus	bankssts	Right Middle Temporal Gyrus
RC12	73.2507	-31.5558	0.456200839597887	-999	RC	R	depth	72.983	-26.7889	0.788555	n/a	bankssts	n/a
RT1	34.5503	-24.371	-0.546481831029133	-999	RT	R	depth	35.4352	-22.327	1.96012	Right Cerebral White Matter	insula	n/a
RT2	38.0793	-23.491	-1.59685754371583	-999	RT	R	depth	38.874	-21.2551	0.8732	Right Cerebral White Matter	insula	n/a
RT3	42.0788	-23.4485	-0.830302503784095	-999	RT	R	depth	43.1472	-21.0918	1.43491	Right Cerebral White Matter	insula	n/a
RT4	45.0348	-22.0061	-0.24020055365764	-999	RT	R	depth	46.3884	-19.5181	1.8796	Right Cerebral White Matter	insula	n/a
RT5	47.9463	-22.0547	0.0270608780140394	-999	RT	R	depth	49.5933	-19.395	2.31448	Right Cerebral White Matter	superiortemporal	n/a
RT6	52.5487	-20.3192	0.0771170338845883	-999	RT	R	depth	54.5297	-18.2528	2.20011	Right STG superior temporal gyrus	superiortemporal	n/a
RT7	55.6224	-19.0542	0.936674157477536	-999	RT	R	depth	57.7588	-17.1625	2.64152	Right STG superior temporal gyrus	superiortemporal	n/a
RT8	60.1995	-19.8563	1.19208770425912	-999	RT	R	depth	62.0319	-16.9983	3.22135	Right STG superior temporal gyrus	superiortemporal	n/a
RT9	62.8398	-19.2009	1.94137302316777	-999	RT	R	depth	65.261	-15.908	3.66276	Right STG superior temporal gyrus	superiortemporal	n/a
RT10	65.9023	-19.7684	2.83921960796472	-999	RT	R	depth	69.5341	-15.7438	4.2426	Right STG superior temporal gyrus	superiortemporal	n/a
RX1	34.9665	5.89549	-5.40830244327064	-999	RX	R	depth	35.7276	6.59882	-2.42862	Right Cerebral White Matter	insula	n/a
RX2	38.5063	5.73254	-4.59000829191412	-999	RX	R	depth	38.9324	6.72001	-2.032	Right AIns anterior insula	insula	n/a
RX3	42.7738	6.42332	-3.39942015785047	-999	RX	R	depth	43.2298	7.84856	-1.5014	Right AIns anterior insula	insula	n/a
RX4	45.998	6.48426	-2.19593766789366	-999	RX	R	depth	46.4347	7.96974	-1.10478	Right AIns anterior insula	insula	n/a
RX5	49.7256	7.87268	-1.23733539163129	-999	RX	R	depth	50.9418	9.08567	-1.98642	Right CO central operculum	parsopercularis	n/a
RX6	52.9295	7.80369	-0.702436571656917	-999	RX	R	depth	54.1466	9.20685	-1.5898	Right CO central operculum	precentral	n/a
RX7	57.7142	8.53394	-1.50584656291345	-999	RX	R	depth	58.9782	10.3555	-0.99309	n/a	precentral	n/a
RX8	60.7034	7.77972	-2.531392568979	-999	RX	R	depth	62.2877	10.4705	-1.3026	n/a	precentral	n/a
RZ1	4.97051	-33.0763	35.0438034078524	-999	RZ	R	depth	7.35929	-25.646	35.9391	Right PCgG posterior cingulate gyrus	isthmuscingulate	Right PCg
RZ2	7.9401	-34.4655	35.6803888220784	-999	RZ	R	depth	10.5397	-26.49	36.3674	Right Cerebral White Matter	isthmuscingulate	n/a
RZ3	12.1185	-35.9862	36.3106079149772	-999	RZ	R	depth	14.8933	-27.3027	36.1675	Right Cerebral White Matter	isthmuscingulate	n/a
