name	x	y	z	size	group	hemisphere	type	tal.x	tal.y	tal.z	wb.region	ind.region	stein.region
RN1	6.75281	26.4819	14.9855229734448	-999	RN	R	depth	7.14678	25.4694	14.9036	Right Cerebral White Matter	caudalanteriorcingulate	n/a
RN2	10.32	28.0413	19.4444503223076	-999	RN	R	depth	10.2081	26.2871	18.9405	Right Cerebral White Matter	caudalanteriorcingulate	n/a
RN3	12.6144	27.9617	22.4387954023015	-999	RN	R	depth	12.264	26.1392	22.1446	Right Cerebral White Matter	caudalanteriorcingulate	n/a
RN4	14.4762	27.6639	24.3923212453285	-999	RN	R	depth	14.3231	26.0243	24.5587	Right Cerebral White Matter	superiorfrontal	n/a
RN5	16.4836	28.1181	26.768395993348	-999	RN	R	depth	16.3533	26.883	27.7836	Right Cerebral White Matter	superiorfrontal	n/a
RN6	21.2306	26.9975	28.9494341518926	-999	RN	R	depth	19.935	27.7298	31.0414	Right Cerebral White Matter	rostralmiddlefrontal	n/a
RN7	25.2036	24.7333	33.2073401751572	-999	RN	R	depth	21.9878	27.5489	35.0355	Right Cerebral White Matter	superiorfrontal	n/a
RN8	29.8035	26.2758	37.6424170177418	-999	RN	R	depth	24.0211	28.4407	37.4703	Right Cerebral White Matter	rostralmiddlefrontal	n/a
RN9	33.0617	28.2007	39.9416011928629	-999	RN	R	depth	26.0834	28.3586	39.0944	Right MFG middle frontal gyrus	rostralmiddlefrontal	n/a
RN10	34.3971	30.074	43.5965576395457	-999	RN	R	depth	28.1105	29.1845	43.1093	Right SFG superior frontal gyrus	rostralmiddlefrontal	n/a
RN11	35.4434	31.2192	47.4330191491597	-999	RN	R	depth	31.1749	30.0352	46.3561	n/a	caudalmiddlefrontal	n/a
RN12	35.5749	30.3383	49.6340414212612	-999	RN	R	depth	33.2341	29.9203	48.7703	n/a	caudalmiddlefrontal	n/a
RM1	3.3752	-18.8361	61.4520558737692	-999	RM	R	depth	2.82679	-16.5695	57.4167	Right SMC supplementary motor cortex	paracentral	n/a
RM2	6.61865	-18.511	59.9464406243845	-999	RM	R	depth	5.91057	-15.5211	55.9234	Right SMC supplementary motor cortex	paracentral	n/a
RM3	11.1959	-18.8069	59.7018106233142	-999	RM	R	depth	10.0223	-14.5467	56.0321	Right Cerebral White Matter	paracentral	n/a
RM4	15.3468	-18.8077	58.9554192306032	-999	RM	R	depth	13.0996	-13.5643	56.1189	Right Cerebral White Matter	precentral	n/a
RM5	19.8769	-19.1002	58.0945160057985	-999	RM	R	depth	16.2027	-13.5883	56.1849	Right Cerebral White Matter	precentral	n/a
RM6	26.0241	-17.7936	58.6776864352879	-999	RM	R	depth	20.8317	-12.618	56.3045	Right PrG precentral gyrus	precentral	n/a
RM7	29.4244	-17.415	58.4746495802216	-999	RM	R	depth	23.9346	-12.6421	56.3706	Right PrG precentral gyrus	precentral	n/a
