onset	duration	sample	trial_type	response_time	stim_file	item_name	serialpos	list	test	answer	experiment	session	subject
0.0	0.0	9624	INSTRUCT_START	n/a	n/a	n/a	-999	-999	[0, 0, 0]	n/a	FR1	0	R1158T
0.0	10.821	9624	INSTRUCT_END	n/a	n/a	n/a	-999	-999	[0, 0, 0]	n/a	FR1	0	R1158T
10.821	0.0	20444	SESS_START	n/a	n/a	n/a	-999	-999	[0, 0, 0]	n/a	FR1	0	R1158T
10.821	282.467	20444	MIC_TEST	n/a	n/a	n/a	-999	-999	[0, 0, 0]	n/a	FR1	0	R1158T
293.288	5.968	302894	PRACTICE_TRIAL	n/a	n/a	n/a	-999	-1	[0, 0, 0]	n/a	FR1	0	R1158T
299.256	10.428	308862	COUNTDOWN_START	n/a	n/a	n/a	-999	-1	[0, 0, 0]	n/a	FR1	0	R1158T
309.684	0.007	319289	COUNTDOWN_END	n/a	n/a	n/a	-999	-1	[0, 0, 0]	n/a	FR1	0	R1158T
309.691	1.616	319296	PRACTICE_ORIENT	n/a	n/a	n/a	-999	-1	[0, 0, 0]	n/a	FR1	0	R1158T
311.307	1.967	320912	PRACTICE_ORIENT_OFF	n/a	n/a	n/a	-999	-1	[0, 0, 0]	n/a	FR1	0	R1158T
313.274	1.618	322879	PRACTICE_WORD	n/a	n/a	CHEST	1	-1	[0, 0, 0]	n/a	FR1	0	R1158T
314.892	0.767	324497	PRACTICE_WORD_OFF	n/a	n/a	CHEST	-999	-1	[0, 0, 0]	n/a	FR1	0	R1158T
315.659	1.616	325264	PRACTICE_WORD	n/a	n/a	CAMEL	2	-1	[0, 0, 0]	n/a	FR1	0	R1158T
317.275	0.8	326880	PRACTICE_WORD_OFF	n/a	n/a	CAMEL	-999	-1	[0, 0, 0]	n/a	FR1	0	R1158T
318.075	1.601	327680	PRACTICE_WORD	n/a	n/a	ATTIC	3	-1	[0, 0, 0]	n/a	FR1	0	R1158T
319.676	0.866	329281	PRACTICE_WORD_OFF	n/a	n/a	ATTIC	-999	-1	[0, 0, 0]	n/a	FR1	0	R1158T
320.542	1.617	330147	PRACTICE_WORD	n/a	n/a	COTTON	4	-1	[0, 0, 0]	n/a	FR1	0	R1158T
322.159	0.933	331764	PRACTICE_WORD_OFF	n/a	n/a	COTTON	-999	-1	[0, 0, 0]	n/a	FR1	0	R1158T
323.092	1.619	332697	PRACTICE_WORD	n/a	n/a	RING	5	-1	[0, 0, 0]	n/a	FR1	0	R1158T
324.711	0.782	334315	PRACTICE_WORD_OFF	n/a	n/a	RING	-999	-1	[0, 0, 0]	n/a	FR1	0	R1158T
325.493	1.617	335097	PRACTICE_WORD	n/a	n/a	BEAM	6	-1	[0, 0, 0]	n/a	FR1	0	R1158T
327.11	0.967	336714	PRACTICE_WORD_OFF	n/a	n/a	BEAM	-999	-1	[0, 0, 0]	n/a	FR1	0	R1158T
328.077	1.618	337681	PRACTICE_WORD	n/a	n/a	RHINO	7	-1	[0, 0, 0]	n/a	FR1	0	R1158T
329.695	0.866	339299	PRACTICE_WORD_OFF	n/a	n/a	RHINO	-999	-1	[0, 0, 0]	n/a	FR1	0	R1158T
330.561	1.617	340165	PRACTICE_WORD	n/a	n/a	TONGUE	8	-1	[0, 0, 0]	n/a	FR1	0	R1158T
332.178	1.017	341782	PRACTICE_WORD_OFF	n/a	n/a	TONGUE	-999	-1	[0, 0, 0]	n/a	FR1	0	R1158T
333.195	1.618	342799	PRACTICE_WORD	n/a	n/a	FLOOD	9	-1	[0, 0, 0]	n/a	FR1	0	R1158T
334.813	0.866	344417	PRACTICE_WORD_OFF	n/a	n/a	FLOOD	-999	-1	[0, 0, 0]	n/a	FR1	0	R1158T
335.679	1.616	345283	PRACTICE_WORD	n/a	n/a	WATCH	10	-1	[0, 0, 0]	n/a	FR1	0	R1158T
337.295	0.867	346899	PRACTICE_WORD_OFF	n/a	n/a	WATCH	-999	-1	[0, 0, 0]	n/a	FR1	0	R1158T
338.162	1.618	347766	PRACTICE_WORD	n/a	n/a	WAGON	11	-1	[0, 0, 0]	n/a	FR1	0	R1158T
339.78	0.934	349384	PRACTICE_WORD_OFF	n/a	n/a	WAGON	-999	-1	[0, 0, 0]	n/a	FR1	0	R1158T
340.714	1.616	350318	PRACTICE_WORD	n/a	n/a	IRON	12	-1	[0, 0, 0]	n/a	FR1	0	R1158T
342.33	0.0	351933	PRACTICE_WORD_OFF	n/a	n/a	IRON	-999	-1	[0, 0, 0]	n/a	FR1	0	R1158T
342.33	0.0	351933	DISTRACT_START	n/a	n/a	n/a	-999	-1	[0, 0, 0]	n/a	FR1	0	R1158T
342.33	0.016	351933	START	n/a	n/a	n/a	-999	-1	[-999, -999, -999]	n/a	FR1	0	R1158T
342.346	15.521	351949	PROB	15.521	n/a	n/a	-999	-1	[1, 3, 3]	7	FR1	0	R1158T
357.867	6.762	367470	PROB	6.762	n/a	n/a	-999	-1	[9, 6, 2]	17	FR1	0	R1158T
364.629	0.005	374231	STOP	n/a	n/a	n/a	-999	-1	[-999, -999, -999]	n/a	FR1	0	R1158T
364.634	0.55	374236	DISTRACT_END	n/a	n/a	n/a	-999	-1	[0, 0, 0]	n/a	FR1	0	R1158T
365.184	0.518	374786	RETRIEVAL_ORIENT	n/a	n/a	n/a	-999	-1	[0, 0, 0]	n/a	FR1	0	R1158T
365.702	30.012	375304	PRACTICE_REC_START	n/a	n/a	n/a	-999	-1	[0, 0, 0]	n/a	FR1	0	R1158T
395.714	58.419	405314	PRACTICE_REC_END	n/a	n/a	n/a	-999	-1	[0, 0, 0]	n/a	FR1	0	R1158T
454.133	0.5	463730	TRIAL	n/a	n/a	n/a	-999	1	[0, 0, 0]	n/a	FR1	0	R1158T
454.633	10.428	464230	COUNTDOWN_START	n/a	n/a	n/a	-999	1	[0, 0, 0]	n/a	FR1	0	R1158T
465.061	0.008	474657	COUNTDOWN_END	n/a	n/a	n/a	-999	1	[0, 0, 0]	n/a	FR1	0	R1158T
465.069	1.618	474665	ORIENT	n/a	n/a	n/a	-999	1	[0, 0, 0]	n/a	FR1	0	R1158T
466.687	2.382	476283	ORIENT_OFF	n/a	n/a	n/a	-999	1	[0, 0, 0]	n/a	FR1	0	R1158T
469.069	1.618	478665	WORD	n/a	wordpools/wordpool_EN.txt	LAND	1	1	[0, 0, 0]	n/a	FR1	0	R1158T
470.687	0.866	480283	WORD_OFF	n/a	n/a	LAND	1	1	[0, 0, 0]	n/a	FR1	0	R1158T
471.553	1.617	481149	WORD	n/a	wordpools/wordpool_EN.txt	BEACH	2	1	[0, 0, 0]	n/a	FR1	0	R1158T
473.17	0.884	482766	WORD_OFF	n/a	n/a	BEACH	2	1	[0, 0, 0]	n/a	FR1	0	R1158T
474.054	1.618	483650	WORD	n/a	wordpools/wordpool_EN.txt	RICE	3	1	[0, 0, 0]	n/a	FR1	0	R1158T
475.672	0.983	485268	WORD_OFF	n/a	n/a	RICE	3	1	[0, 0, 0]	n/a	FR1	0	R1158T
476.655	1.616	486251	WORD	n/a	wordpools/wordpool_EN.txt	FOOD	4	1	[0, 0, 0]	n/a	FR1	0	R1158T
478.271	0.884	487866	WORD_OFF	n/a	n/a	FOOD	4	1	[0, 0, 0]	n/a	FR1	0	R1158T
479.155	1.617	488750	WORD	n/a	wordpools/wordpool_EN.txt	CAPE	5	1	[0, 0, 0]	n/a	FR1	0	R1158T
480.772	0.816	490367	WORD_OFF	n/a	n/a	CAPE	5	1	[0, 0, 0]	n/a	FR1	0	R1158T
481.588	1.617	491183	WORD	n/a	wordpools/wordpool_EN.txt	PLANT	6	1	[0, 0, 0]	n/a	FR1	0	R1158T
483.205	0.85	492800	WORD_OFF	n/a	n/a	PLANT	6	1	[0, 0, 0]	n/a	FR1	0	R1158T
484.055	1.602	493650	WORD	n/a	wordpools/wordpool_EN.txt	SEAL	7	1	[0, 0, 0]	n/a	FR1	0	R1158T
485.657	0.95	495252	WORD_OFF	n/a	n/a	SEAL	7	1	[0, 0, 0]	n/a	FR1	0	R1158T
486.607	1.616	496202	WORD	n/a	wordpools/wordpool_EN.txt	SUN	8	1	[0, 0, 0]	n/a	FR1	0	R1158T
488.223	0.933	497818	WORD_OFF	n/a	n/a	SUN	8	1	[0, 0, 0]	n/a	FR1	0	R1158T
489.156	1.601	498751	WORD	n/a	wordpools/wordpool_EN.txt	MOON	9	1	[0, 0, 0]	n/a	FR1	0	R1158T
490.757	0.984	500352	WORD_OFF	n/a	n/a	MOON	9	1	[0, 0, 0]	n/a	FR1	0	R1158T
491.741	1.616	501336	WORD	n/a	wordpools/wordpool_EN.txt	STAR	10	1	[0, 0, 0]	n/a	FR1	0	R1158T
493.357	0.9	502952	WORD_OFF	n/a	n/a	STAR	10	1	[0, 0, 0]	n/a	FR1	0	R1158T
494.257	1.618	503852	WORD	n/a	wordpools/wordpool_EN.txt	BLOOM	11	1	[0, 0, 0]	n/a	FR1	0	R1158T
495.875	0.867	505469	WORD_OFF	n/a	n/a	BLOOM	11	1	[0, 0, 0]	n/a	FR1	0	R1158T
496.742	1.616	506336	WORD	n/a	wordpools/wordpool_EN.txt	WHALE	12	1	[0, 0, 0]	n/a	FR1	0	R1158T
498.358	0.0	507952	WORD_OFF	n/a	n/a	WHALE	12	1	[0, 0, 0]	n/a	FR1	0	R1158T
498.358	0.001	507952	DISTRACT_START	n/a	n/a	n/a	-999	1	[0, 0, 0]	n/a	FR1	0	R1158T
498.359	0.016	507953	START	n/a	n/a	n/a	-999	1	[-999, -999, -999]	n/a	FR1	0	R1158T
498.375	6.718	507969	PROB	6.718	n/a	n/a	-999	1	[2, 8, 6]	16	FR1	0	R1158T
505.093	6.284	514687	PROB	6.284	n/a	n/a	-999	1	[5, 4, 7]	16	FR1	0	R1158T
511.377	6.818	520971	PROB	6.818	n/a	n/a	-999	1	[4, 9, 3]	16	FR1	0	R1158T
518.195	6.658	527788	PROB	6.658	n/a	n/a	-999	1	[5, 7, 2]	14	FR1	0	R1158T
524.853	0.011	534446	STOP	n/a	n/a	n/a	-999	1	[-999, -999, -999]	n/a	FR1	0	R1158T
524.864	0.566	534457	DISTRACT_END	n/a	n/a	n/a	-999	1	[0, 0, 0]	n/a	FR1	0	R1158T
525.43	0.517	535023	RETRIEVAL_ORIENT	n/a	n/a	n/a	-999	1	[0, 0, 0]	n/a	FR1	0	R1158T
525.947	1.977	535540	REC_START	n/a	n/a	n/a	-999	1	[0, 0, 0]	n/a	FR1	0	R1158T
527.924	0.775	537517	REC_WORD	0.775	n/a	SUN	-999	1	[0, 0, 0]	n/a	FR1	0	R1158T
528.699	1.067	538292	REC_WORD	1.067	n/a	MOON	-999	1	[0, 0, 0]	n/a	FR1	0	R1158T
529.766	1.642	539358	REC_WORD	1.642	n/a	BEACH	-999	1	[0, 0, 0]	n/a	FR1	0	R1158T
531.408	2.511	541000	REC_WORD	2.511	n/a	FOOD	-999	1	[0, 0, 0]	n/a	FR1	0	R1158T
533.919	13.168	543511	REC_WORD	13.168	n/a	RICE	-999	1	[0, 0, 0]	n/a	FR1	0	R1158T
547.087	1.0	556678	REC_WORD_VV	1.0	n/a	<>	-999	1	[0, 0, 0]	n/a	FR1	0	R1158T
548.087	0.506	557678	REC_WORD_VV	0.506	n/a	<>	-999	1	[0, 0, 0]	n/a	FR1	0	R1158T
548.593	7.366	558184	REC_WORD	7.366	n/a	BEACH	-999	1	[0, 0, 0]	n/a	FR1	0	R1158T
555.959	7.478	565550	REC_END	n/a	n/a	n/a	-999	1	[0, 0, 0]	n/a	FR1	0	R1158T
563.437	0.5	573027	TRIAL	n/a	n/a	n/a	-999	2	[0, 0, 0]	n/a	FR1	0	R1158T
563.937	10.428	573527	COUNTDOWN_START	n/a	n/a	n/a	-999	2	[0, 0, 0]	n/a	FR1	0	R1158T
574.365	0.007	583955	COUNTDOWN_END	n/a	n/a	n/a	-999	2	[0, 0, 0]	n/a	FR1	0	R1158T
574.372	1.617	583962	ORIENT	n/a	n/a	n/a	-999	2	[0, 0, 0]	n/a	FR1	0	R1158T
575.989	2.2	585579	ORIENT_OFF	n/a	n/a	n/a	-999	2	[0, 0, 0]	n/a	FR1	0	R1158T
578.189	1.618	587779	WORD	n/a	wordpools/wordpool_EN.txt	GOAT	1	2	[0, 0, 0]	n/a	FR1	0	R1158T
579.807	0.8	589397	WORD_OFF	n/a	n/a	GOAT	1	2	[0, 0, 0]	n/a	FR1	0	R1158T
580.607	1.616	590196	WORD	n/a	wordpools/wordpool_EN.txt	VEST	2	2	[0, 0, 0]	n/a	FR1	0	R1158T
582.223	0.984	591812	WORD_OFF	n/a	n/a	VEST	2	2	[0, 0, 0]	n/a	FR1	0	R1158T
583.207	1.618	592796	WORD	n/a	wordpools/wordpool_EN.txt	NEST	3	2	[0, 0, 0]	n/a	FR1	0	R1158T
584.825	0.8	594414	WORD_OFF	n/a	n/a	NEST	3	2	[0, 0, 0]	n/a	FR1	0	R1158T
585.625	1.616	595214	WORD	n/a	wordpools/wordpool_EN.txt	HOUSE	4	2	[0, 0, 0]	n/a	FR1	0	R1158T
587.241	0.984	596830	WORD_OFF	n/a	n/a	HOUSE	4	2	[0, 0, 0]	n/a	FR1	0	R1158T
588.225	1.617	597814	WORD	n/a	wordpools/wordpool_EN.txt	HILL	5	2	[0, 0, 0]	n/a	FR1	0	R1158T
589.842	0.784	599431	WORD_OFF	n/a	n/a	HILL	5	2	[0, 0, 0]	n/a	FR1	0	R1158T
590.626	1.616	600215	WORD	n/a	wordpools/wordpool_EN.txt	OWL	6	2	[0, 0, 0]	n/a	FR1	0	R1158T
592.242	0.967	601831	WORD_OFF	n/a	n/a	OWL	6	2	[0, 0, 0]	n/a	FR1	0	R1158T
593.209	1.618	602798	WORD	n/a	wordpools/wordpool_EN.txt	POND	7	2	[0, 0, 0]	n/a	FR1	0	R1158T
594.827	0.816	604416	WORD_OFF	n/a	n/a	POND	7	2	[0, 0, 0]	n/a	FR1	0	R1158T
